delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
171610-341553-157730-250792-99828-56226-1125070-67921,79711-39393-172041-81819-44036-124369-57073-2553,8147-16239-22171-5930-9025-41183-6645-2231,8354-6094-42691-39713-3358-26334-53881-599,7688-17086-11295-16626-4692-8485-6070-2891,2248-1998-7238-15194-2841-19548-4313-1524,2190-1607-8451-12744-1578-3812-3016-748,1371-604-10611-3712-1641-5662-5393-322,easy
341553-157730-250792-99828-56226-1125070-67921-99106,39393-172041-81819-44036-124369-57073-2553-5568,16239-22171-5930-9025-41183-6645-2231-1774,6094-42691-39713-3358-26334-53881-599-2244,17086-11295-16626-4692-8485-6070-2891-6563,1998-7238-15194-2841-19548-4313-1524-3891,1607-8451-12744-1578-3812-3016-748-1611,604-10611-3712-1641-5662-5393-322-1324,easy
157730-250792-99828-56226-1125070-67921-99106-175238,172041-81819-44036-124369-57073-2553-5568-21104,22171-5930-9025-41183-6645-2231-1774-9223,42691-39713-3358-26334-53881-599-2244-8805,11295-16626-4692-8485-6070-2891-6563-12968,7238-15194-2841-19548-4313-1524-3891-9496,8451-12744-1578-3812-3016-748-1611-6494,10611-3712-1641-5662-5393-322-1324-3664,easy
250792-99828-56226-1125070-67921-99106-175238-1034258,81819-44036-124369-57073-2553-5568-21104-126764,5930-9025-41183-6645-2231-1774-9223-10272,39713-3358-26334-53881-599-2244-8805-26568,16626-4692-8485-6070-2891-6563-12968-7693,15194-2841-19548-4313-1524-3891-9496-5428,12744-1578-3812-3016-748-1611-6494-5345,3712-1641-5662-5393-322-1324-3664-5003,easy
99828-56226-1125070-67921-99106-175238-1034258-806579,44036-124369-57073-2553-5568-21104-126764-143727,9025-41183-6645-2231-1774-9223-10272-19750,3358-26334-53881-599-2244-8805-26568-5167,4692-8485-6070-2891-6563-12968-7693-19073,2841-19548-4313-1524-3891-9496-5428-19902,1578-3812-3016-748-1611-6494-5345-7108,1641-5662-5393-322-1324-3664-5003-4798,easy
56226-1125070-67921-99106-175238-1034258-806579-55446,124369-57073-2553-5568-21104-126764-143727-12725,41183-6645-2231-1774-9223-10272-19750-5416,26334-53881-599-2244-8805-26568-5167-7319,8485-6070-2891-6563-12968-7693-19073-10150,19548-4313-1524-3891-9496-5428-19902-6639,3812-3016-748-1611-6494-5345-7108-1822,5662-5393-322-1324-3664-5003-4798-840,easy
1125070-67921-99106-175238-1034258-806579-55446-123337,57073-2553-5568-21104-126764-143727-12725-86289,6645-2231-1774-9223-10272-19750-5416-7872,53881-599-2244-8805-26568-5167-7319-4403,6070-2891-6563-12968-7693-19073-10150-2207,4313-1524-3891-9496-5428-19902-6639-2746,3016-748-1611-6494-5345-7108-1822-494,5393-322-1324-3664-5003-4798-840-320,easy
67921-99106-175238-1034258-806579-55446-123337-573369,2553-5568-21104-126764-143727-12725-86289-127218,2231-1774-9223-10272-19750-5416-7872-130509,599-2244-8805-26568-5167-7319-4403-26013,2891-6563-12968-7693-19073-10150-2207-26789,1524-3891-9496-5428-19902-6639-2746-21031,748-1611-6494-5345-7108-1822-494-12389,322-1324-3664-5003-4798-840-320-4929,easy
99106-175238-1034258-806579-55446-123337-573369-138670,5568-21104-126764-143727-12725-86289-127218-62791,1774-9223-10272-19750-5416-7872-130509-17754,2244-8805-26568-5167-7319-4403-26013-3190,6563-12968-7693-19073-10150-2207-26789-4774,3891-9496-5428-19902-6639-2746-21031-2506,1611-6494-5345-7108-1822-494-12389-2043,1324-3664-5003-4798-840-320-4929-1076,easy
175238-1034258-806579-55446-123337-573369-138670-254287,21104-126764-143727-12725-86289-127218-62791-62901,9223-10272-19750-5416-7872-130509-17754-54494,8805-26568-5167-7319-4403-26013-3190-16649,12968-7693-19073-10150-2207-26789-4774-21761,9496-5428-19902-6639-2746-21031-2506-16977,6494-5345-7108-1822-494-12389-2043-12718,3664-5003-4798-840-320-4929-1076-3880,easy
1034258-806579-55446-123337-573369-138670-254287-31014,126764-143727-12725-86289-127218-62791-62901-8088,10272-19750-5416-7872-130509-17754-54494-1758,26568-5167-7319-4403-26013-3190-16649-1582,7693-19073-10150-2207-26789-4774-21761-6135,5428-19902-6639-2746-21031-2506-16977-3543,5345-7108-1822-494-12389-2043-12718-1624,5003-4798-840-320-4929-1076-3880-1089,easy
806579-55446-123337-573369-138670-254287-31014-119094,143727-12725-86289-127218-62791-62901-8088-15266,19750-5416-7872-130509-17754-54494-1758-2761,5167-7319-4403-26013-3190-16649-1582-4827,19073-10150-2207-26789-4774-21761-6135-5490,19902-6639-2746-21031-2506-16977-3543-3856,7108-1822-494-12389-2043-12718-1624-2983,4798-840-320-4929-1076-3880-1089-889,easy
55446-123337-573369-138670-254287-31014-119094-75444,12725-86289-127218-62791-62901-8088-15266-75134,5416-7872-130509-17754-54494-1758-2761-5508,7319-4403-26013-3190-16649-1582-4827-11525,10150-2207-26789-4774-21761-6135-5490-6557,6639-2746-21031-2506-16977-3543-3856-5231,1822-494-12389-2043-12718-1624-2983-1161,840-320-4929-1076-3880-1089-889-1104,easy
123337-573369-138670-254287-31014-119094-75444-39175,86289-127218-62791-62901-8088-15266-75134-16882,7872-130509-17754-54494-1758-2761-5508-6916,4403-26013-3190-16649-1582-4827-11525-9396,2207-26789-4774-21761-6135-5490-6557-10441,2746-21031-2506-16977-3543-3856-5231-4898,494-12389-2043-12718-1624-2983-1161-3987,320-4929-1076-3880-1089-889-1104-1899,easy
573369-138670-254287-31014-119094-75444-39175-1237877,127218-62791-62901-8088-15266-75134-16882-54980,130509-17754-54494-1758-2761-5508-6916-15360,26013-3190-16649-1582-4827-11525-9396-22618,26789-4774-21761-6135-5490-6557-10441-19937,21031-2506-16977-3543-3856-5231-4898-10053,12389-2043-12718-1624-2983-1161-3987-12363,4929-1076-3880-1089-889-1104-1899-5715,easy
138670-254287-31014-119094-75444-39175-1237877-72500,62791-62901-8088-15266-75134-16882-54980-37782,17754-54494-1758-2761-5508-6916-15360-4510,3190-16649-1582-4827-11525-9396-22618-7477,4774-21761-6135-5490-6557-10441-19937-4717,2506-16977-3543-3856-5231-4898-10053-4818,2043-12718-1624-2983-1161-3987-12363-1558,1076-3880-1089-889-1104-1899-5715-832,easy
254287-31014-119094-75444-39175-1237877-72500-13474,62901-8088-15266-75134-16882-54980-37782-3090,54494-1758-2761-5508-6916-15360-4510-1902,16649-1582-4827-11525-9396-22618-7477-3753,21761-6135-5490-6557-10441-19937-4717-1659,16977-3543-3856-5231-4898-10053-4818-2913,12718-1624-2983-1161-3987-12363-1558-1620,3880-1089-889-1104-1899-5715-832-335,easy
31014-119094-75444-39175-1237877-72500-13474-108363,8088-15266-75134-16882-54980-37782-3090-35663,1758-2761-5508-6916-15360-4510-1902-16005,1582-4827-11525-9396-22618-7477-3753-9968,6135-5490-6557-10441-19937-4717-1659-6883,3543-3856-5231-4898-10053-4818-2913-2957,1624-2983-1161-3987-12363-1558-1620-663,1089-889-1104-1899-5715-832-335-1313,easy
119094-75444-39175-1237877-72500-13474-108363-844519,15266-75134-16882-54980-37782-3090-35663-28472,2761-5508-6916-15360-4510-1902-16005-12121,4827-11525-9396-22618-7477-3753-9968-12458,5490-6557-10441-19937-4717-1659-6883-7042,3856-5231-4898-10053-4818-2913-2957-3108,2983-1161-3987-12363-1558-1620-663-1714,889-1104-1899-5715-832-335-1313-1015,easy
75444-39175-1237877-72500-13474-108363-844519-36958,75134-16882-54980-37782-3090-35663-28472-27098,5508-6916-15360-4510-1902-16005-12121-4080,11525-9396-22618-7477-3753-9968-12458-1515,6557-10441-19937-4717-1659-6883-7042-1710,5231-4898-10053-4818-2913-2957-3108-2277,1161-3987-12363-1558-1620-663-1714-3000,1104-1899-5715-832-335-1313-1015-747,easy
39175-1237877-72500-13474-108363-844519-36958-4496,16882-54980-37782-3090-35663-28472-27098-8048,6916-15360-4510-1902-16005-12121-4080-4973,9396-22618-7477-3753-9968-12458-1515-2844,10441-19937-4717-1659-6883-7042-1710-2780,4898-10053-4818-2913-2957-3108-2277-4681,3987-12363-1558-1620-663-1714-3000-785,1899-5715-832-335-1313-1015-747-1304,easy
1237877-72500-13474-108363-844519-36958-4496-963332,54980-37782-3090-35663-28472-27098-8048-141084,15360-4510-1902-16005-12121-4080-4973-2934,22618-7477-3753-9968-12458-1515-2844-10953,19937-4717-1659-6883-7042-1710-2780-23430,10053-4818-2913-2957-3108-2277-4681-6448,12363-1558-1620-663-1714-3000-785-5306,5715-832-335-1313-1015-747-1304-3766,easy
72500-13474-108363-844519-36958-4496-963332-712963,37782-3090-35663-28472-27098-8048-141084-104325,4510-1902-16005-12121-4080-4973-2934-18994,7477-3753-9968-12458-1515-2844-10953-22329,4717-1659-6883-7042-1710-2780-23430-9662,4818-2913-2957-3108-2277-4681-6448-8683,1558-1620-663-1714-3000-785-5306-1027,832-335-1313-1015-747-1304-3766-1365,easy
13474-108363-844519-36958-4496-963332-712963-138656,3090-35663-28472-27098-8048-141084-104325-8263,1902-16005-12121-4080-4973-2934-18994-3968,3753-9968-12458-1515-2844-10953-22329-320,1659-6883-7042-1710-2780-23430-9662-1531,2913-2957-3108-2277-4681-6448-8683-444,1620-663-1714-3000-785-5306-1027-330,335-1313-1015-747-1304-3766-1365-200,hard
108363-844519-36958-4496-963332-712963-138656-907262,35663-28472-27098-8048-141084-104325-8263-41412,16005-12121-4080-4973-2934-18994-3968-12814,9968-12458-1515-2844-10953-22329-320-22851,6883-7042-1710-2780-23430-9662-1531-27505,2957-3108-2277-4681-6448-8683-444-18995,663-1714-3000-785-5306-1027-330-17602,1313-1015-747-1304-3766-1365-200-6868,easy
844519-36958-4496-963332-712963-138656-907262-2192536,28472-27098-8048-141084-104325-8263-41412-121817,12121-4080-4973-2934-18994-3968-12814-190620,12458-1515-2844-10953-22329-320-22851-24472,7042-1710-2780-23430-9662-1531-27505-28866,3108-2277-4681-6448-8683-444-18995-22281,1714-3000-785-5306-1027-330-17602-30592,1015-747-1304-3766-1365-200-6868-15691,easy
36958-4496-963332-712963-138656-907262-2192536-273633,27098-8048-141084-104325-8263-41412-121817-38603,4080-4973-2934-18994-3968-12814-190620-17828,1515-2844-10953-22329-320-22851-24472-14641,1710-2780-23430-9662-1531-27505-28866-9661,2277-4681-6448-8683-444-18995-22281-3829,3000-785-5306-1027-330-17602-30592-11091,747-1304-3766-1365-200-6868-15691-3131,easy
4496-963332-712963-138656-907262-2192536-273633-1240974,8048-141084-104325-8263-41412-121817-38603-1260746,4973-2934-18994-3968-12814-190620-17828-102733,2844-10953-22329-320-22851-24472-14641-42273,2780-23430-9662-1531-27505-28866-9661-20958,4681-6448-8683-444-18995-22281-3829-33767,785-5306-1027-330-17602-30592-11091-17020,1304-3766-1365-200-6868-15691-3131-27605,easy
963332-712963-138656-907262-2192536-273633-1240974-92176,141084-104325-8263-41412-121817-38603-1260746-100635,2934-18994-3968-12814-190620-17828-102733-2073,10953-22329-320-22851-24472-14641-42273-14412,23430-9662-1531-27505-28866-9661-20958-6446,6448-8683-444-18995-22281-3829-33767-4272,5306-1027-330-17602-30592-11091-17020-2826,3766-1365-200-6868-15691-3131-27605-1774,easy
712963-138656-907262-2192536-273633-1240974-92176-107860,104325-8263-41412-121817-38603-1260746-100635-40774,18994-3968-12814-190620-17828-102733-2073-43238,22329-320-22851-24472-14641-42273-14412-64864,9662-1531-27505-28866-9661-20958-6446-20472,8683-444-18995-22281-3829-33767-4272-27267,1027-330-17602-30592-11091-17020-2826-16541,1365-200-6868-15691-3131-27605-1774-8135,easy
138656-907262-2192536-273633-1240974-92176-107860-408967,8263-41412-121817-38603-1260746-100635-40774-143696,3968-12814-190620-17828-102733-2073-43238-14256,320-22851-24472-14641-42273-14412-64864-55040,1531-27505-28866-9661-20958-6446-20472-15098,444-18995-22281-3829-33767-4272-27267-16687,330-17602-30592-11091-17020-2826-16541-15534,200-6868-15691-3131-27605-1774-8135-6065,easy
31689-61458-27529-372770-60654-115741-60846-354967,6449-5951-5245-10135-47778-9643-14901-57358,5831-420-7236-1896-7351-11863-8463-3378,3377-2875-2512-1540-7823-3497-2796-12097,2397-3477-1867-6902-7407-1898-1223-3747,2915-1594-2861-7503-6689-1975-1326-6508,908-1125-1437-5472-4766-1303-623-2557,303-198-1180-4414-1663-489-502-2148,hard
61458-27529-372770-60654-115741-60846-354967-311224,5951-5245-10135-47778-9643-14901-57358-123181,420-7236-1896-7351-11863-8463-3378-33190,2875-2512-1540-7823-3497-2796-12097-9505,3477-1867-6902-7407-1898-1223-3747-8796,1594-2861-7503-6689-1975-1326-6508-9085,1125-1437-5472-4766-1303-623-2557-6800,198-1180-4414-1663-489-502-2148-11969,easy
27529-372770-60654-115741-60846-354967-311224-200557,5245-10135-47778-9643-14901-57358-123181-47444,7236-1896-7351-11863-8463-3378-33190-13358,2512-1540-7823-3497-2796-12097-9505-59852,1867-6902-7407-1898-1223-3747-8796-31261,2861-7503-6689-1975-1326-6508-9085-11223,1437-5472-4766-1303-623-2557-6800-9889,1180-4414-1663-489-502-2148-11969-5585,easy
372770-60654-115741-60846-354967-311224-200557-434666,10135-47778-9643-14901-57358-123181-47444-31320,1896-7351-11863-8463-3378-33190-13358-6513,1540-7823-3497-2796-12097-9505-59852-3526,6902-7407-1898-1223-3747-8796-31261-4761,7503-6689-1975-1326-6508-9085-11223-3601,5472-4766-1303-623-2557-6800-9889-1596,4414-1663-489-502-2148-11969-5585-690,easy
60654-115741-60846-354967-311224-200557-434666-64628,47778-9643-14901-57358-123181-47444-31320-15332,7351-11863-8463-3378-33190-13358-6513-8047,7823-3497-2796-12097-9505-59852-3526-4628,7407-1898-1223-3747-8796-31261-4761-2141,6689-1975-1326-6508-9085-11223-3601-3523,4766-1303-623-2557-6800-9889-1596-2174,1663-489-502-2148-11969-5585-690-571,easy
115741-60846-354967-311224-200557-434666-64628-430882,9643-14901-57358-123181-47444-31320-15332-155633,11863-8463-3378-33190-13358-6513-8047-19705,3497-2796-12097-9505-59852-3526-4628-26988,1898-1223-3747-8796-31261-4761-2141-42223,1975-1326-6508-9085-11223-3601-3523-26561,1303-623-2557-6800-9889-1596-2174-11031,489-502-2148-11969-5585-690-571-10567,easy
60846-354967-311224-200557-434666-64628-430882-2646333,14901-57358-123181-47444-31320-15332-155633-339879,8463-3378-33190-13358-6513-8047-19705-61468,2796-12097-9505-59852-3526-4628-26988-14725,1223-3747-8796-31261-4761-2141-42223-23448,1326-6508-9085-11223-3601-3523-26561-24448,623-2557-6800-9889-1596-2174-11031-16177,502-2148-11969-5585-690-571-10567-18944,easy
354967-311224-200557-434666-64628-430882-2646333-33529,57358-123181-47444-31320-15332-155633-339879-7619,3378-33190-13358-6513-8047-19705-61468-6687,12097-9505-59852-3526-4628-26988-14725-15804,3747-8796-31261-4761-2141-42223-23448-14301,6508-9085-11223-3601-3523-26561-24448-7491,2557-6800-9889-1596-2174-11031-16177-5789,2148-11969-5585-690-571-10567-18944-5629,easy
311224-200557-434666-64628-430882-2646333-33529-24962,123181-47444-31320-15332-155633-339879-7619-17492,33190-13358-6513-8047-19705-61468-6687-3599,9505-59852-3526-4628-26988-14725-15804-5007,8796-31261-4761-2141-42223-23448-14301-2125,9085-11223-3601-3523-26561-24448-7491-3432,6800-9889-1596-2174-11031-16177-5789-1813,11969-5585-690-571-10567-18944-5629-1317,easy
200557-434666-64628-430882-2646333-33529-24962-49292,47444-31320-15332-155633-339879-7619-17492-53370,13358-6513-8047-19705-61468-6687-3599-6931,59852-3526-4628-26988-14725-15804-5007-7028,31261-4761-2141-42223-23448-14301-2125-11644,11223-3601-3523-26561-24448-7491-3432-3185,9889-1596-2174-11031-16177-5789-1813-1432,5585-690-571-10567-18944-5629-1317-2414,hard
434666-64628-430882-2646333-33529-24962-49292-70820,31320-15332-155633-339879-7619-17492-53370-9979,6513-8047-19705-61468-6687-3599-6931-2318,3526-4628-26988-14725-15804-5007-7028-12293,4761-2141-42223-23448-14301-2125-11644-3100,3601-3523-26561-24448-7491-3432-3185-2472,1596-2174-11031-16177-5789-1813-1432-2326,690-571-10567-18944-5629-1317-2414-2975,easy
64628-430882-2646333-33529-24962-49292-70820-21911,15332-155633-339879-7619-17492-53370-9979-17893,8047-19705-61468-6687-3599-6931-2318-2032,4628-26988-14725-15804-5007-7028-12293-9265,2141-42223-23448-14301-2125-11644-3100-15631,3523-26561-24448-7491-3432-3185-2472-6018,2174-11031-16177-5789-1813-1432-2326-3352,571-10567-18944-5629-1317-2414-2975-3532,easy
430882-2646333-33529-24962-49292-70820-21911-294697,155633-339879-7619-17492-53370-9979-17893-18390,19705-61468-6687-3599-6931-2318-2032-4508,26988-14725-15804-5007-7028-12293-9265-7063,42223-23448-14301-2125-11644-3100-15631-7409,26561-24448-7491-3432-3185-2472-6018-7445,11031-16177-5789-1813-1432-2326-3352-4687,10567-18944-5629-1317-2414-2975-3532-2811,easy
2646333-33529-24962-49292-70820-21911-294697-1886031,339879-7619-17492-53370-9979-17893-18390-157240,61468-6687-3599-6931-2318-2032-4508-45175,14725-15804-5007-7028-12293-9265-7063-65628,23448-14301-2125-11644-3100-15631-7409-25113,24448-7491-3432-3185-2472-6018-7445-24530,16177-5789-1813-1432-2326-3352-4687-8095,18944-5629-1317-2414-2975-3532-2811-15698,easy
33529-24962-49292-70820-21911-294697-1886031-153372,7619-17492-53370-9979-17893-18390-157240-261959,6687-3599-6931-2318-2032-4508-45175-29606,15804-5007-7028-12293-9265-7063-65628-64853,14301-2125-11644-3100-15631-7409-25113-43132,7491-3432-3185-2472-6018-7445-24530-28846,5789-1813-1432-2326-3352-4687-8095-20294,5629-1317-2414-2975-3532-2811-15698-5073,easy
24962-49292-70820-21911-294697-1886031-153372-70627,17492-53370-9979-17893-18390-157240-261959-51552,3599-6931-2318-2032-4508-45175-29606-7998,5007-7028-12293-9265-7063-65628-64853-1143,2125-11644-3100-15631-7409-25113-43132-8458,3432-3185-2472-6018-7445-24530-28846-6252,1813-1432-2326-3352-4687-8095-20294-4305,1317-2414-2975-3532-2811-15698-5073-3247,easy
49292-70820-21911-294697-1886031-153372-70627-150837,53370-9979-17893-18390-157240-261959-51552-12858,6931-2318-2032-4508-45175-29606-7998-2941,7028-12293-9265-7063-65628-64853-1143-3394,11644-3100-15631-7409-25113-43132-8458-3027,3185-2472-6018-7445-24530-28846-6252-2659,1432-2326-3352-4687-8095-20294-4305-1953,2414-2975-3532-2811-15698-5073-3247-2261,easy
70820-21911-294697-1886031-153372-70627-150837-43462,9979-17893-18390-157240-261959-51552-12858-63371,2318-2032-4508-45175-29606-7998-2941-13709,12293-9265-7063-65628-64853-1143-3394-13114,3100-15631-7409-25113-43132-8458-3027-9481,2472-6018-7445-24530-28846-6252-2659-10767,2326-3352-4687-8095-20294-4305-1953-6368,2975-3532-2811-15698-5073-3247-2261-5933,easy
21911-294697-1886031-153372-70627-150837-43462-436776,17893-18390-157240-261959-51552-12858-63371-11242,2032-4508-45175-29606-7998-2941-13709-4846,9265-7063-65628-64853-1143-3394-13114-8929,15631-7409-25113-43132-8458-3027-9481-10717,6018-7445-24530-28846-6252-2659-10767-5601,3352-4687-8095-20294-4305-1953-6368-3588,3532-2811-15698-5073-3247-2261-5933-5361,easy
294697-1886031-153372-70627-150837-43462-436776-47687,18390-157240-261959-51552-12858-63371-11242-32310,4508-45175-29606-7998-2941-13709-4846-1477,7063-65628-64853-1143-3394-13114-8929-3523,7409-25113-43132-8458-3027-9481-10717-10340,7445-24530-28846-6252-2659-10767-5601-4702,4687-8095-20294-4305-1953-6368-3588-4412,2811-15698-5073-3247-2261-5933-5361-6787,easy
728548-846022-460425-1893443-712757-801465-557834-643448,591320-162351-748842-754941-125567-152607-226407-190072,175211-39358-173067-29838-92897-448377-19933-39565,40958-67880-328300-27410-20739-13769-53981-158656,44621-39156-248827-40731-19284-45204-67735-69794,100752-47958-83139-87535-31053-49477-31314-44630,71373-64672-151822-63019-23142-75064-33983-58456,25588-29240-54105-36216-11966-68788-32725-50068,easy
