delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
43039-46822-142553-242084-97526-220849-80896-34551,14055-10078-32372-13141-31153-23066-31294-13658,68048-19142-18894-4910-19458-16339-1796-8754,156536-9715-5551-2136-418-1930-1722-1469,10846-9122-9696-3958-22122-7505-3096-1812,10976-8840-3429-1365-8718-2186-2958-2091,3864-2493-1720-1250-4913-791-704-129,1398-1040-420-539-4003-391-1894-110,easy
46822-142553-242084-97526-220849-80896-34551-32921,10078-32372-13141-31153-23066-31294-13658-14259,19142-18894-4910-19458-16339-1796-8754-19442,9715-5551-2136-418-1930-1722-1469-2905,9122-9696-3958-22122-7505-3096-1812-5396,8840-3429-1365-8718-2186-2958-2091-2702,2493-1720-1250-4913-791-704-129-1005,1040-420-539-4003-391-1894-110-1035,easy
142553-242084-97526-220849-80896-34551-32921-10404,32372-13141-31153-23066-31294-13658-14259-40943,18894-4910-19458-16339-1796-8754-19442-7938,5551-2136-418-1930-1722-1469-2905-15297,9696-3958-22122-7505-3096-1812-5396-2242,3429-1365-8718-2186-2958-2091-2702-12945,1720-1250-4913-791-704-129-1005-2682,420-539-4003-391-1894-110-1035-3037,easy
242084-97526-220849-80896-34551-32921-10404-4055,13141-31153-23066-31294-13658-14259-40943-12803,4910-19458-16339-1796-8754-19442-7938-9504,2136-418-1930-1722-1469-2905-15297-5766,3958-22122-7505-3096-1812-5396-2242-3114,1365-8718-2186-2958-2091-2702-12945-14163,1250-4913-791-704-129-1005-2682-9548,539-4003-391-1894-110-1035-3037-3694,easy
97526-220849-80896-34551-32921-10404-4055-60747,31153-23066-31294-13658-14259-40943-12803-8316,19458-16339-1796-8754-19442-7938-9504-5530,418-1930-1722-1469-2905-15297-5766-860,22122-7505-3096-1812-5396-2242-3114-1585,8718-2186-2958-2091-2702-12945-14163-4268,4913-791-704-129-1005-2682-9548-1175,4003-391-1894-110-1035-3037-3694-1431,easy
220849-80896-34551-32921-10404-4055-60747-18050,23066-31294-13658-14259-40943-12803-8316-4791,16339-1796-8754-19442-7938-9504-5530-8052,1930-1722-1469-2905-15297-5766-860-4462,7505-3096-1812-5396-2242-3114-1585-4400,2186-2958-2091-2702-12945-14163-4268-7719,791-704-129-1005-2682-9548-1175-5273,391-1894-110-1035-3037-3694-1431-3368,easy
80896-34551-32921-10404-4055-60747-18050-101436,31294-13658-14259-40943-12803-8316-4791-24540,1796-8754-19442-7938-9504-5530-8052-12624,1722-1469-2905-15297-5766-860-4462-1789,3096-1812-5396-2242-3114-1585-4400-2083,2958-2091-2702-12945-14163-4268-7719-4748,704-129-1005-2682-9548-1175-5273-2349,1894-110-1035-3037-3694-1431-3368-1547,easy
34551-32921-10404-4055-60747-18050-101436-3215,13658-14259-40943-12803-8316-4791-24540-16966,8754-19442-7938-9504-5530-8052-12624-3759,1469-2905-15297-5766-860-4462-1789-5949,1812-5396-2242-3114-1585-4400-2083-3909,2091-2702-12945-14163-4268-7719-4748-12423,129-1005-2682-9548-1175-5273-2349-3236,110-1035-3037-3694-1431-3368-1547-3500,easy
32921-10404-4055-60747-18050-101436-3215-274457,14259-40943-12803-8316-4791-24540-16966-39825,19442-7938-9504-5530-8052-12624-3759-11005,2905-15297-5766-860-4462-1789-5949-4265,5396-2242-3114-1585-4400-2083-3909-8147,2702-12945-14163-4268-7719-4748-12423-4693,1005-2682-9548-1175-5273-2349-3236-929,1035-3037-3694-1431-3368-1547-3500-761,easy
10404-4055-60747-18050-101436-3215-274457-29744,40943-12803-8316-4791-24540-16966-39825-47984,7938-9504-5530-8052-12624-3759-11005-26947,15297-5766-860-4462-1789-5949-4265-7649,2242-3114-1585-4400-2083-3909-8147-23086,12945-14163-4268-7719-4748-12423-4693-11958,2682-9548-1175-5273-2349-3236-929-3361,3037-3694-1431-3368-1547-3500-761-5000,easy
4055-60747-18050-101436-3215-274457-29744-303896,12803-8316-4791-24540-16966-39825-47984-84055,9504-5530-8052-12624-3759-11005-26947-12533,5766-860-4462-1789-5949-4265-7649-4136,3114-1585-4400-2083-3909-8147-23086-5099,14163-4268-7719-4748-12423-4693-11958-2716,9548-1175-5273-2349-3236-929-3361-1322,3694-1431-3368-1547-3500-761-5000-1279,easy
60747-18050-101436-3215-274457-29744-303896-249519,8316-4791-24540-16966-39825-47984-84055-74942,5530-8052-12624-3759-11005-26947-12533-7645,860-4462-1789-5949-4265-7649-4136-2481,1585-4400-2083-3909-8147-23086-5099-6774,4268-7719-4748-12423-4693-11958-2716-12097,1175-5273-2349-3236-929-3361-1322-14302,1431-3368-1547-3500-761-5000-1279-8246,easy
18050-101436-3215-274457-29744-303896-249519-209827,4791-24540-16966-39825-47984-84055-74942-40911,8052-12624-3759-11005-26947-12533-7645-5568,4462-1789-5949-4265-7649-4136-2481-15007,4400-2083-3909-8147-23086-5099-6774-4997,7719-4748-12423-4693-11958-2716-12097-9730,5273-2349-3236-929-3361-1322-14302-4132,3368-1547-3500-761-5000-1279-8246-5135,easy
101436-3215-274457-29744-303896-249519-209827-559445,24540-16966-39825-47984-84055-74942-40911-44085,12624-3759-11005-26947-12533-7645-5568-12679,1789-5949-4265-7649-4136-2481-15007-10808,2083-3909-8147-23086-5099-6774-4997-2687,4748-12423-4693-11958-2716-12097-9730-21790,2349-3236-929-3361-1322-14302-4132-17640,1547-3500-761-5000-1279-8246-5135-23092,easy
3215-274457-29744-303896-249519-209827-559445-9018,16966-39825-47984-84055-74942-40911-44085-19687,3759-11005-26947-12533-7645-5568-12679-10711,5949-4265-7649-4136-2481-15007-10808-6959,3909-8147-23086-5099-6774-4997-2687-9347,12423-4693-11958-2716-12097-9730-21790-18800,3236-929-3361-1322-14302-4132-17640-13455,3500-761-5000-1279-8246-5135-23092-14366,easy
274457-29744-303896-249519-209827-559445-9018-1175541,39825-47984-84055-74942-40911-44085-19687-171241,11005-26947-12533-7645-5568-12679-10711-61381,4265-7649-4136-2481-15007-10808-6959-29076,8147-23086-5099-6774-4997-2687-9347-9587,4693-11958-2716-12097-9730-21790-18800-21793,929-3361-1322-14302-4132-17640-13455-4904,761-5000-1279-8246-5135-23092-14366-5834,easy
29744-303896-249519-209827-559445-9018-1175541-15776,47984-84055-74942-40911-44085-19687-171241-19293,26947-12533-7645-5568-12679-10711-61381-489,7649-4136-2481-15007-10808-6959-29076-6455,23086-5099-6774-4997-2687-9347-9587-6469,11958-2716-12097-9730-21790-18800-21793-12300,3361-1322-14302-4132-17640-13455-4904-6572,5000-1279-8246-5135-23092-14366-5834-1860,easy
303896-249519-209827-559445-9018-1175541-15776-64248,84055-74942-40911-44085-19687-171241-19293-64343,12533-7645-5568-12679-10711-61381-489-45722,4136-2481-15007-10808-6959-29076-6455-8505,5099-6774-4997-2687-9347-9587-6469-8987,2716-12097-9730-21790-18800-21793-12300-10256,1322-14302-4132-17640-13455-4904-6572-6313,1279-8246-5135-23092-14366-5834-1860-3452,easy
249519-209827-559445-9018-1175541-15776-64248-329668,74942-40911-44085-19687-171241-19293-64343-204765,7645-5568-12679-10711-61381-489-45722-11353,2481-15007-10808-6959-29076-6455-8505-9895,6774-4997-2687-9347-9587-6469-8987-8833,12097-9730-21790-18800-21793-12300-10256-11058,14302-4132-17640-13455-4904-6572-6313-11430,8246-5135-23092-14366-5834-1860-3452-9115,easy
209827-559445-9018-1175541-15776-64248-329668-159499,40911-44085-19687-171241-19293-64343-204765-53927,5568-12679-10711-61381-489-45722-11353-5943,15007-10808-6959-29076-6455-8505-9895-1888,4997-2687-9347-9587-6469-8987-8833-8170,9730-21790-18800-21793-12300-10256-11058-10286,4132-17640-13455-4904-6572-6313-11430-7144,5135-23092-14366-5834-1860-3452-9115-5882,easy
559445-9018-1175541-15776-64248-329668-159499-227533,44085-19687-171241-19293-64343-204765-53927-79183,12679-10711-61381-489-45722-11353-5943-104850,10808-6959-29076-6455-8505-9895-1888-17558,2687-9347-9587-6469-8987-8833-8170-13333,21790-18800-21793-12300-10256-11058-10286-23703,17640-13455-4904-6572-6313-11430-7144-18473,23092-14366-5834-1860-3452-9115-5882-15574,easy
9018-1175541-15776-64248-329668-159499-227533-1921746,19687-171241-19293-64343-204765-53927-79183-180189,10711-61381-489-45722-11353-5943-104850-108014,6959-29076-6455-8505-9895-1888-17558-53001,9347-9587-6469-8987-8833-8170-13333-38113,18800-21793-12300-10256-11058-10286-23703-22117,13455-4904-6572-6313-11430-7144-18473-23669,14366-5834-1860-3452-9115-5882-15574-12075,easy
1175541-15776-64248-329668-159499-227533-1921746-31531,171241-19293-64343-204765-53927-79183-180189-43049,61381-489-45722-11353-5943-104850-108014-17989,29076-6455-8505-9895-1888-17558-53001-36062,9587-6469-8987-8833-8170-13333-38113-11238,21793-12300-10256-11058-10286-23703-22117-25351,4904-6572-6313-11430-7144-18473-23669-8030,5834-1860-3452-9115-5882-15574-12075-14614,easy
15776-64248-329668-159499-227533-1921746-31531-352382,19293-64343-204765-53927-79183-180189-43049-145468,489-45722-11353-5943-104850-108014-17989-59659,6455-8505-9895-1888-17558-53001-36062-45157,6469-8987-8833-8170-13333-38113-11238-6817,12300-10256-11058-10286-23703-22117-25351-16464,6572-6313-11430-7144-18473-23669-8030-23373,1860-3452-9115-5882-15574-12075-14614-5019,easy
64248-329668-159499-227533-1921746-31531-352382-119469,64343-204765-53927-79183-180189-43049-145468-24547,45722-11353-5943-104850-108014-17989-59659-28714,8505-9895-1888-17558-53001-36062-45157-11097,8987-8833-8170-13333-38113-11238-6817-22724,10256-11058-10286-23703-22117-25351-16464-32731,6313-11430-7144-18473-23669-8030-23373-27958,3452-9115-5882-15574-12075-14614-5019-14966,easy
329668-159499-227533-1921746-31531-352382-119469-290557,204765-53927-79183-180189-43049-145468-24547-328524,11353-5943-104850-108014-17989-59659-28714-22681,9895-1888-17558-53001-36062-45157-11097-46553,8833-8170-13333-38113-11238-6817-22724-11561,11058-10286-23703-22117-25351-16464-32731-21480,11430-7144-18473-23669-8030-23373-27958-14021,9115-5882-15574-12075-14614-5019-14966-11715,easy
159499-227533-1921746-31531-352382-119469-290557-63944,53927-79183-180189-43049-145468-24547-328524-127636,5943-104850-108014-17989-59659-28714-22681-9776,1888-17558-53001-36062-45157-11097-46553-10941,8170-13333-38113-11238-6817-22724-11561-12476,10286-23703-22117-25351-16464-32731-21480-5684,7144-18473-23669-8030-23373-27958-14021-2332,5882-15574-12075-14614-5019-14966-11715-2254,easy
227533-1921746-31531-352382-119469-290557-63944-201014,79183-180189-43049-145468-24547-328524-127636-81447,104850-108014-17989-59659-28714-22681-9776-12902,17558-53001-36062-45157-11097-46553-10941-3890,13333-38113-11238-6817-22724-11561-12476-5041,23703-22117-25351-16464-32731-21480-5684-5688,18473-23669-8030-23373-27958-14021-2332-1568,15574-12075-14614-5019-14966-11715-2254-2210,easy
1921746-31531-352382-119469-290557-63944-201014-255271,180189-43049-145468-24547-328524-127636-81447-42357,108014-17989-59659-28714-22681-9776-12902-3219,53001-36062-45157-11097-46553-10941-3890-9096,38113-11238-6817-22724-11561-12476-5041-5953,22117-25351-16464-32731-21480-5684-5688-6354,23669-8030-23373-27958-14021-2332-1568-1018,12075-14614-5019-14966-11715-2254-2210-3185,easy
31531-352382-119469-290557-63944-201014-255271-18504,43049-145468-24547-328524-127636-81447-42357-5086,17989-59659-28714-22681-9776-12902-3219-1624,36062-45157-11097-46553-10941-3890-9096-527,11238-6817-22724-11561-12476-5041-5953-646,25351-16464-32731-21480-5684-5688-6354-1967,8030-23373-27958-14021-2332-1568-1018-696,14614-5019-14966-11715-2254-2210-3185-732,easy
352382-119469-290557-63944-201014-255271-18504-58308,145468-24547-328524-127636-81447-42357-5086-103251,59659-28714-22681-9776-12902-3219-1624-17195,45157-11097-46553-10941-3890-9096-527-7811,6817-22724-11561-12476-5041-5953-646-12516,16464-32731-21480-5684-5688-6354-1967-11187,23373-27958-14021-2332-1568-1018-696-8487,5019-14966-11715-2254-2210-3185-732-2768,easy
119469-290557-63944-201014-255271-18504-58308-80426,24547-328524-127636-81447-42357-5086-103251-11218,28714-22681-9776-12902-3219-1624-17195-2525,11097-46553-10941-3890-9096-527-7811-1924,22724-11561-12476-5041-5953-646-12516-1045,32731-21480-5684-5688-6354-1967-11187-784,27958-14021-2332-1568-1018-696-8487-442,14966-11715-2254-2210-3185-732-2768-516,easy
290557-63944-201014-255271-18504-58308-80426-758842,328524-127636-81447-42357-5086-103251-11218-111576,22681-9776-12902-3219-1624-17195-2525-9914,46553-10941-3890-9096-527-7811-1924-18333,11561-12476-5041-5953-646-12516-1045-16197,21480-5684-5688-6354-1967-11187-784-18688,14021-2332-1568-1018-696-8487-442-24255,11715-2254-2210-3185-732-2768-516-13885,easy
63944-201014-255271-18504-58308-80426-758842-112847,127636-81447-42357-5086-103251-11218-111576-32627,9776-12902-3219-1624-17195-2525-9914-9455,10941-3890-9096-527-7811-1924-18333-12223,12476-5041-5953-646-12516-1045-16197-7507,5684-5688-6354-1967-11187-784-18688-4958,2332-1568-1018-696-8487-442-24255-10347,2254-2210-3185-732-2768-516-13885-7572,easy
201014-255271-18504-58308-80426-758842-112847-230271,81447-42357-5086-103251-11218-111576-32627-76768,12902-3219-1624-17195-2525-9914-9455-12673,3890-9096-527-7811-1924-18333-12223-22354,5041-5953-646-12516-1045-16197-7507-12921,5688-6354-1967-11187-784-18688-4958-18545,1568-1018-696-8487-442-24255-10347-7984,2210-3185-732-2768-516-13885-7572-8343,easy
255271-18504-58308-80426-758842-112847-230271-14629,42357-5086-103251-11218-111576-32627-76768-8634,3219-1624-17195-2525-9914-9455-12673-11439,9096-527-7811-1924-18333-12223-22354-33444,5953-646-12516-1045-16197-7507-12921-22457,6354-1967-11187-784-18688-4958-18545-24234,1018-696-8487-442-24255-10347-7984-36493,3185-732-2768-516-13885-7572-8343-27098,easy
18504-58308-80426-758842-112847-230271-14629-1747191,5086-103251-11218-111576-32627-76768-8634-144471,1624-17195-2525-9914-9455-12673-11439-192432,527-7811-1924-18333-12223-22354-33444-19937,646-12516-1045-16197-7507-12921-22457-36654,1967-11187-784-18688-4958-18545-24234-38642,696-8487-442-24255-10347-7984-36493-38605,732-2768-516-13885-7572-8343-27098-26568,easy
58308-80426-758842-112847-230271-14629-1747191-923077,103251-11218-111576-32627-76768-8634-144471-152485,17195-2525-9914-9455-12673-11439-192432-79429,7811-1924-18333-12223-22354-33444-19937-16313,12516-1045-16197-7507-12921-22457-36654-60715,11187-784-18688-4958-18545-24234-38642-30424,8487-442-24255-10347-7984-36493-38605-56671,2768-516-13885-7572-8343-27098-26568-12999,easy
80426-758842-112847-230271-14629-1747191-923077-787758,11218-111576-32627-76768-8634-144471-152485-246751,2525-9914-9455-12673-11439-192432-79429-45392,1924-18333-12223-22354-33444-19937-16313-17859,1045-16197-7507-12921-22457-36654-60715-13748,784-18688-4958-18545-24234-38642-30424-12647,442-24255-10347-7984-36493-38605-56671-9754,516-13885-7572-8343-27098-26568-12999-3812,easy
758842-112847-230271-14629-1747191-923077-787758-30405,111576-32627-76768-8634-144471-152485-246751-17316,9914-9455-12673-11439-192432-79429-45392-12170,18333-12223-22354-33444-19937-16313-17859-3013,16197-7507-12921-22457-36654-60715-13748-6840,18688-4958-18545-24234-38642-30424-12647-7690,24255-10347-7984-36493-38605-56671-9754-2842,13885-7572-8343-27098-26568-12999-3812-10835,easy
112847-230271-14629-1747191-923077-787758-30405-837971,32627-76768-8634-144471-152485-246751-17316-60879,9455-12673-11439-192432-79429-45392-12170-7623,12223-22354-33444-19937-16313-17859-3013-16219,7507-12921-22457-36654-60715-13748-6840-13175,4958-18545-24234-38642-30424-12647-7690-18809,10347-7984-36493-38605-56671-9754-2842-16011,7572-8343-27098-26568-12999-3812-10835-7716,easy
230271-14629-1747191-923077-787758-30405-837971-2036236,76768-8634-144471-152485-246751-17316-60879-100187,12673-11439-192432-79429-45392-12170-7623-96348,22354-33444-19937-16313-17859-3013-16219-19444,12921-22457-36654-60715-13748-6840-13175-16760,18545-24234-38642-30424-12647-7690-18809-54002,7984-36493-38605-56671-9754-2842-16011-26272,8343-27098-26568-12999-3812-10835-7716-17047,easy
14629-1747191-923077-787758-30405-837971-2036236-88681,8634-144471-152485-246751-17316-60879-100187-129394,11439-192432-79429-45392-12170-7623-96348-55464,33444-19937-16313-17859-3013-16219-19444-45775,22457-36654-60715-13748-6840-13175-16760-53743,24234-38642-30424-12647-7690-18809-54002-39803,36493-38605-56671-9754-2842-16011-26272-24332,27098-26568-12999-3812-10835-7716-17047-33596,easy
1747191-923077-787758-30405-837971-2036236-88681-971326,144471-152485-246751-17316-60879-100187-129394-553088,192432-79429-45392-12170-7623-96348-55464-208035,19937-16313-17859-3013-16219-19444-45775-104862,36654-60715-13748-6840-13175-16760-53743-46479,38642-30424-12647-7690-18809-54002-39803-30067,38605-56671-9754-2842-16011-26272-24332-29591,26568-12999-3812-10835-7716-17047-33596-36087,easy
923077-787758-30405-837971-2036236-88681-971326-577247,152485-246751-17316-60879-100187-129394-553088-420637,79429-45392-12170-7623-96348-55464-208035-19646,16313-17859-3013-16219-19444-45775-104862-9577,60715-13748-6840-13175-16760-53743-46479-35306,30424-12647-7690-18809-54002-39803-30067-45082,56671-9754-2842-16011-26272-24332-29591-12276,12999-3812-10835-7716-17047-33596-36087-22901,easy
787758-30405-837971-2036236-88681-971326-577247-449559,246751-17316-60879-100187-129394-553088-420637-159431,45392-12170-7623-96348-55464-208035-19646-22456,17859-3013-16219-19444-45775-104862-9577-14104,13748-6840-13175-16760-53743-46479-35306-31429,12647-7690-18809-54002-39803-30067-45082-37918,9754-2842-16011-26272-24332-29591-12276-17132,3812-10835-7716-17047-33596-36087-22901-49188,easy
30405-837971-2036236-88681-971326-577247-449559-128290,17316-60879-100187-129394-553088-420637-159431-14719,12170-7623-96348-55464-208035-19646-22456-683,3013-16219-19444-45775-104862-9577-14104-1983,6840-13175-16760-53743-46479-35306-31429-600,7690-18809-54002-39803-30067-45082-37918-1079,2842-16011-26272-24332-29591-12276-17132-1721,10835-7716-17047-33596-36087-22901-49188-830,easy
837971-2036236-88681-971326-577247-449559-128290-68573,60879-100187-129394-553088-420637-159431-14719-45612,7623-96348-55464-208035-19646-22456-683-10732,16219-19444-45775-104862-9577-14104-1983-1126,13175-16760-53743-46479-35306-31429-600-1920,18809-54002-39803-30067-45082-37918-1079-5936,16011-26272-24332-29591-12276-17132-1721-3754,7716-17047-33596-36087-22901-49188-830-2203,easy
2036236-88681-971326-577247-449559-128290-68573-1732347,100187-129394-553088-420637-159431-14719-45612-204837,96348-55464-208035-19646-22456-683-10732-180280,19444-45775-104862-9577-14104-1983-1126-57448,16760-53743-46479-35306-31429-600-1920-30140,54002-39803-30067-45082-37918-1079-5936-24262,26272-24332-29591-12276-17132-1721-3754-24394,17047-33596-36087-22901-49188-830-2203-14676,easy
88681-971326-577247-449559-128290-68573-1732347-433422,129394-553088-420637-159431-14719-45612-204837-359449,55464-208035-19646-22456-683-10732-180280-211330,45775-104862-9577-14104-1983-1126-57448-70658,53743-46479-35306-31429-600-1920-30140-182272,39803-30067-45082-37918-1079-5936-24262-98981,24332-29591-12276-17132-1721-3754-24394-21310,33596-36087-22901-49188-830-2203-14676-38330,easy
971326-577247-449559-128290-68573-1732347-433422-1389076,553088-420637-159431-14719-45612-204837-359449-133664,208035-19646-22456-683-10732-180280-211330-18442,104862-9577-14104-1983-1126-57448-70658-4506,46479-35306-31429-600-1920-30140-182272-24790,30067-45082-37918-1079-5936-24262-98981-10364,29591-12276-17132-1721-3754-24394-21310-9267,36087-22901-49188-830-2203-14676-38330-10327,easy
577247-449559-128290-68573-1732347-433422-1389076-20521,420637-159431-14719-45612-204837-359449-133664-17738,19646-22456-683-10732-180280-211330-18442-2415,9577-14104-1983-1126-57448-70658-4506-7067,35306-31429-600-1920-30140-182272-24790-5667,45082-37918-1079-5936-24262-98981-10364-6705,12276-17132-1721-3754-24394-21310-9267-3110,22901-49188-830-2203-14676-38330-10327-2542,easy
