delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
11729-283021-103025-134987-56599-240887-8149-138525,6105-11805-45901-13890-7409-58348-22190-34824,4166-3977-1934-12986-3265-64274-2048-135307,3155-4512-6512-11812-12671-15609-7301-29362,11054-2504-2656-1376-31884-23320-5044-22214,50153-4310-5102-10938-47147-23225-37279-10221,13400-5110-2650-4616-5728-34443-19152-7967,6512-1520-3319-3944-7946-11662-21008-12188,easy
283021-103025-134987-56599-240887-8149-138525-805773,11805-45901-13890-7409-58348-22190-34824-145390,3977-1934-12986-3265-64274-2048-135307-4257,4512-6512-11812-12671-15609-7301-29362-22883,2504-2656-1376-31884-23320-5044-22214-42763,4310-5102-10938-47147-23225-37279-10221-31214,5110-2650-4616-5728-34443-19152-7967-17757,1520-3319-3944-7946-11662-21008-12188-10216,easy
103025-134987-56599-240887-8149-138525-805773-53935,45901-13890-7409-58348-22190-34824-145390-10830,1934-12986-3265-64274-2048-135307-4257-3575,6512-11812-12671-15609-7301-29362-22883-9933,2656-1376-31884-23320-5044-22214-42763-4244,5102-10938-47147-23225-37279-10221-31214-10075,2650-4616-5728-34443-19152-7967-17757-5950,3319-3944-7946-11662-21008-12188-10216-2459,easy
134987-56599-240887-8149-138525-805773-53935-10838,13890-7409-58348-22190-34824-145390-10830-28928,12986-3265-64274-2048-135307-4257-3575-1685,11812-12671-15609-7301-29362-22883-9933-28979,1376-31884-23320-5044-22214-42763-4244-9257,10938-47147-23225-37279-10221-31214-10075-26376,4616-5728-34443-19152-7967-17757-5950-10956,3944-7946-11662-21008-12188-10216-2459-14365,easy
56599-240887-8149-138525-805773-53935-10838-1137909,7409-58348-22190-34824-145390-10830-28928-27788,3265-64274-2048-135307-4257-3575-1685-9769,12671-15609-7301-29362-22883-9933-28979-10426,31884-23320-5044-22214-42763-4244-9257-3380,47147-23225-37279-10221-31214-10075-26376-3611,5728-34443-19152-7967-17757-5950-10956-12360,7946-11662-21008-12188-10216-2459-14365-1555,easy
240887-8149-138525-805773-53935-10838-1137909-72279,58348-22190-34824-145390-10830-28928-27788-36376,64274-2048-135307-4257-3575-1685-9769-2200,15609-7301-29362-22883-9933-28979-10426-4687,23320-5044-22214-42763-4244-9257-3380-3360,23225-37279-10221-31214-10075-26376-3611-16053,34443-19152-7967-17757-5950-10956-12360-4948,11662-21008-12188-10216-2459-14365-1555-5073,hard
8149-138525-805773-53935-10838-1137909-72279-23910,22190-34824-145390-10830-28928-27788-36376-46751,2048-135307-4257-3575-1685-9769-2200-10076,7301-29362-22883-9933-28979-10426-4687-38061,5044-22214-42763-4244-9257-3380-3360-36420,37279-10221-31214-10075-26376-3611-16053-29398,19152-7967-17757-5950-10956-12360-4948-13544,21008-12188-10216-2459-14365-1555-5073-15907,hard
138525-805773-53935-10838-1137909-72279-23910-8048,34824-145390-10830-28928-27788-36376-46751-5714,135307-4257-3575-1685-9769-2200-10076-32960,29362-22883-9933-28979-10426-4687-38061-4380,22214-42763-4244-9257-3380-3360-36420-24257,10221-31214-10075-26376-3611-16053-29398-18761,7967-17757-5950-10956-12360-4948-13544-22083,12188-10216-2459-14365-1555-5073-15907-18186,easy
805773-53935-10838-1137909-72279-23910-8048-110371,145390-10830-28928-27788-36376-46751-5714-85621,4257-3575-1685-9769-2200-10076-32960-9750,22883-9933-28979-10426-4687-38061-4380-39336,42763-4244-9257-3380-3360-36420-24257-22538,31214-10075-26376-3611-16053-29398-18761-23770,17757-5950-10956-12360-4948-13544-22083-10666,10216-2459-14365-1555-5073-15907-18186-8883,easy
53935-10838-1137909-72279-23910-8048-110371-300118,10830-28928-27788-36376-46751-5714-85621-56621,3575-1685-9769-2200-10076-32960-9750-24996,9933-28979-10426-4687-38061-4380-39336-16987,4244-9257-3380-3360-36420-24257-22538-18172,10075-26376-3611-16053-29398-18761-23770-52563,5950-10956-12360-4948-13544-22083-10666-27246,2459-14365-1555-5073-15907-18186-8883-13965,easy
10838-1137909-72279-23910-8048-110371-300118-678622,28928-27788-36376-46751-5714-85621-56621-26835,1685-9769-2200-10076-32960-9750-24996-20887,28979-10426-4687-38061-4380-39336-16987-12708,9257-3380-3360-36420-24257-22538-18172-23287,26376-3611-16053-29398-18761-23770-52563-65164,10956-12360-4948-13544-22083-10666-27246-10446,14365-1555-5073-15907-18186-8883-13965-13811,easy
1137909-72279-23910-8048-110371-300118-678622-61510,27788-36376-46751-5714-85621-56621-26835-38178,9769-2200-10076-32960-9750-24996-20887-17473,10426-4687-38061-4380-39336-16987-12708-4717,3380-3360-36420-24257-22538-18172-23287-12875,3611-16053-29398-18761-23770-52563-65164-19186,12360-4948-13544-22083-10666-27246-10446-26536,1555-5073-15907-18186-8883-13965-13811-9661,hard
72279-23910-8048-110371-300118-678622-61510-189210,36376-46751-5714-85621-56621-26835-38178-14681,2200-10076-32960-9750-24996-20887-17473-5396,4687-38061-4380-39336-16987-12708-4717-4933,3360-36420-24257-22538-18172-23287-12875-2958,16053-29398-18761-23770-52563-65164-19186-9259,4948-13544-22083-10666-27246-10446-26536-3622,5073-15907-18186-8883-13965-13811-9661-3598,easy
23910-8048-110371-300118-678622-61510-189210-98224,46751-5714-85621-56621-26835-38178-14681-56687,10076-32960-9750-24996-20887-17473-5396-4507,38061-4380-39336-16987-12708-4717-4933-20350,36420-24257-22538-18172-23287-12875-2958-13884,29398-18761-23770-52563-65164-19186-9259-27394,13544-22083-10666-27246-10446-26536-3622-14552,15907-18186-8883-13965-13811-9661-3598-14322,easy
8048-110371-300118-678622-61510-189210-98224-909938,5714-85621-56621-26835-38178-14681-56687-104311,32960-9750-24996-20887-17473-5396-4507-23413,4380-39336-16987-12708-4717-4933-20350-53126,24257-22538-18172-23287-12875-2958-13884-24397,18761-23770-52563-65164-19186-9259-27394-19518,22083-10666-27246-10446-26536-3622-14552-9466,18186-8883-13965-13811-9661-3598-14322-9262,hard
110371-300118-678622-61510-189210-98224-909938-1202700,85621-56621-26835-38178-14681-56687-104311-118757,9750-24996-20887-17473-5396-4507-23413-34175,39336-16987-12708-4717-4933-20350-53126-22888,22538-18172-23287-12875-2958-13884-24397-19782,23770-52563-65164-19186-9259-27394-19518-43317,10666-27246-10446-26536-3622-14552-9466-20279,8883-13965-13811-9661-3598-14322-9262-25715,hard
300118-678622-61510-189210-98224-909938-1202700-472067,56621-26835-38178-14681-56687-104311-118757-59474,24996-20887-17473-5396-4507-23413-34175-22459,16987-12708-4717-4933-20350-53126-22888-19009,18172-23287-12875-2958-13884-24397-19782-15428,52563-65164-19186-9259-27394-19518-43317-35777,27246-10446-26536-3622-14552-9466-20279-20574,13965-13811-9661-3598-14322-9262-25715-7192,hard
678622-61510-189210-98224-909938-1202700-472067-137886,26835-38178-14681-56687-104311-118757-59474-6389,20887-17473-5396-4507-23413-34175-22459-783,12708-4717-4933-20350-53126-22888-19009-811,23287-12875-2958-13884-24397-19782-15428-1143,65164-19186-9259-27394-19518-43317-35777-2022,10446-26536-3622-14552-9466-20279-20574-544,13811-9661-3598-14322-9262-25715-7192-487,easy
61510-189210-98224-909938-1202700-472067-137886-29454,38178-14681-56687-104311-118757-59474-6389-15339,17473-5396-4507-23413-34175-22459-783-1887,4717-4933-20350-53126-22888-19009-811-7370,12875-2958-13884-24397-19782-15428-1143-8880,19186-9259-27394-19518-43317-35777-2022-24674,26536-3622-14552-9466-20279-20574-544-16091,9661-3598-14322-9262-25715-7192-487-15037,easy
189210-98224-909938-1202700-472067-137886-29454-49013,14681-56687-104311-118757-59474-6389-15339-51535,5396-4507-23413-34175-22459-783-1887-29614,4933-20350-53126-22888-19009-811-7370-3288,2958-13884-24397-19782-15428-1143-8880-16412,9259-27394-19518-43317-35777-2022-24674-16827,3622-14552-9466-20279-20574-544-16091-12203,3598-14322-9262-25715-7192-487-15037-10243,easy
98224-909938-1202700-472067-137886-29454-49013-66038,56687-104311-118757-59474-6389-15339-51535-32817,4507-23413-34175-22459-783-1887-29614-11677,20350-53126-22888-19009-811-7370-3288-11378,13884-24397-19782-15428-1143-8880-16412-9855,27394-19518-43317-35777-2022-24674-16827-35889,14552-9466-20279-20574-544-16091-12203-16043,14322-9262-25715-7192-487-15037-10243-8183,easy
909938-1202700-472067-137886-29454-49013-66038-427121,104311-118757-59474-6389-15339-51535-32817-91550,23413-34175-22459-783-1887-29614-11677-24242,53126-22888-19009-811-7370-3288-11378-11611,24397-19782-15428-1143-8880-16412-9855-21033,19518-43317-35777-2022-24674-16827-35889-37892,9466-20279-20574-544-16091-12203-16043-7026,9262-25715-7192-487-15037-10243-8183-12208,easy
1202700-472067-137886-29454-49013-66038-427121-211938,118757-59474-6389-15339-51535-32817-91550-37653,34175-22459-783-1887-29614-11677-24242-4906,22888-19009-811-7370-3288-11378-11611-1864,19782-15428-1143-8880-16412-9855-21033-4671,43317-35777-2022-24674-16827-35889-37892-7322,20279-20574-544-16091-12203-16043-7026-3032,25715-7192-487-15037-10243-8183-12208-1590,easy
472067-137886-29454-49013-66038-427121-211938-37493,59474-6389-15339-51535-32817-91550-37653-7900,22459-783-1887-29614-11677-24242-4906-18347,19009-811-7370-3288-11378-11611-1864-32004,15428-1143-8880-16412-9855-21033-4671-30430,35777-2022-24674-16827-35889-37892-7322-20879,20574-544-16091-12203-16043-7026-3032-9090,7192-487-15037-10243-8183-12208-1590-36120,easy
137886-29454-49013-66038-427121-211938-37493-59980,6389-15339-51535-32817-91550-37653-7900-13447,783-1887-29614-11677-24242-4906-18347-17053,811-7370-3288-11378-11611-1864-32004-6968,1143-8880-16412-9855-21033-4671-30430-2579,2022-24674-16827-35889-37892-7322-20879-9067,544-16091-12203-16043-7026-3032-9090-3444,487-15037-10243-8183-12208-1590-36120-2107,hard
29454-49013-66038-427121-211938-37493-59980-140992,15339-51535-32817-91550-37653-7900-13447-66403,1887-29614-11677-24242-4906-18347-17053-5999,7370-3288-11378-11611-1864-32004-6968-4932,8880-16412-9855-21033-4671-30430-2579-5313,24674-16827-35889-37892-7322-20879-9067-6175,16091-12203-16043-7026-3032-9090-3444-4271,15037-10243-8183-12208-1590-36120-2107-2394,easy
49013-66038-427121-211938-37493-59980-140992-1299458,51535-32817-91550-37653-7900-13447-66403-389878,29614-11677-24242-4906-18347-17053-5999-72134,3288-11378-11611-1864-32004-6968-4932-32222,16412-9855-21033-4671-30430-2579-5313-11786,16827-35889-37892-7322-20879-9067-6175-44115,12203-16043-7026-3032-9090-3444-4271-16382,10243-8183-12208-1590-36120-2107-2394-12039,hard
66038-427121-211938-37493-59980-140992-1299458-463646,32817-91550-37653-7900-13447-66403-389878-162150,11677-24242-4906-18347-17053-5999-72134-26880,11378-11611-1864-32004-6968-4932-32222-9691,9855-21033-4671-30430-2579-5313-11786-17657,35889-37892-7322-20879-9067-6175-44115-19977,16043-7026-3032-9090-3444-4271-16382-25865,8183-12208-1590-36120-2107-2394-12039-10655,easy
427121-211938-37493-59980-140992-1299458-463646-27463,91550-37653-7900-13447-66403-389878-162150-23139,24242-4906-18347-17053-5999-72134-26880-9301,11611-1864-32004-6968-4932-32222-9691-15266,21033-4671-30430-2579-5313-11786-17657-4564,37892-7322-20879-9067-6175-44115-19977-26140,7026-3032-9090-3444-4271-16382-25865-10938,12208-1590-36120-2107-2394-12039-10655-11902,easy
211938-37493-59980-140992-1299458-463646-27463-167523,37653-7900-13447-66403-389878-162150-23139-45344,4906-18347-17053-5999-72134-26880-9301-21455,1864-32004-6968-4932-32222-9691-15266-4519,4671-30430-2579-5313-11786-17657-4564-2962,7322-20879-9067-6175-44115-19977-26140-4163,3032-9090-3444-4271-16382-25865-10938-6154,1590-36120-2107-2394-12039-10655-11902-1313,easy
37493-59980-140992-1299458-463646-27463-167523-187758,7900-13447-66403-389878-162150-23139-45344-21365,18347-17053-5999-72134-26880-9301-21455-51491,32004-6968-4932-32222-9691-15266-4519-38876,30430-2579-5313-11786-17657-4564-2962-19067,20879-9067-6175-44115-19977-26140-4163-28946,9090-3444-4271-16382-25865-10938-6154-9178,36120-2107-2394-12039-10655-11902-1313-6867,hard
59980-140992-1299458-463646-27463-167523-187758-2126818,13447-66403-389878-162150-23139-45344-21365-44672,17053-5999-72134-26880-9301-21455-51491-51992,6968-4932-32222-9691-15266-4519-38876-37472,2579-5313-11786-17657-4564-2962-19067-19630,9067-6175-44115-19977-26140-4163-28946-28487,3444-4271-16382-25865-10938-6154-9178-16936,2107-2394-12039-10655-11902-1313-6867-12030,easy
140992-1299458-463646-27463-167523-187758-2126818-30246,66403-389878-162150-23139-45344-21365-44672-101323,5999-72134-26880-9301-21455-51491-51992-64233,4932-32222-9691-15266-4519-38876-37472-17895,5313-11786-17657-4564-2962-19067-19630-13182,6175-44115-19977-26140-4163-28946-28487-26517,4271-16382-25865-10938-6154-9178-16936-12283,2394-12039-10655-11902-1313-6867-12030-9342,easy
1299458-463646-27463-167523-187758-2126818-30246-965489,389878-162150-23139-45344-21365-44672-101323-234000,72134-26880-9301-21455-51491-51992-64233-18154,32222-9691-15266-4519-38876-37472-17895-27856,11786-17657-4564-2962-19067-19630-13182-24043,44115-19977-26140-4163-28946-28487-26517-42632,16382-25865-10938-6154-9178-16936-12283-29543,12039-10655-11902-1313-6867-12030-9342-24953,easy
463646-27463-167523-187758-2126818-30246-965489-21099,162150-23139-45344-21365-44672-101323-234000-14233,26880-9301-21455-51491-51992-64233-18154-15120,9691-15266-4519-38876-37472-17895-27856-18201,17657-4564-2962-19067-19630-13182-24043-11361,19977-26140-4163-28946-28487-26517-42632-22994,25865-10938-6154-9178-16936-12283-29543-15069,10655-11902-1313-6867-12030-9342-24953-20623,easy
27463-167523-187758-2126818-30246-965489-21099-110174,23139-45344-21365-44672-101323-234000-14233-31458,9301-21455-51491-51992-64233-18154-15120-12652,15266-4519-38876-37472-17895-27856-18201-22682,4564-2962-19067-19630-13182-24043-11361-15822,26140-4163-28946-28487-26517-42632-22994-32972,10938-6154-9178-16936-12283-29543-15069-16769,11902-1313-6867-12030-9342-24953-20623-12085,easy
167523-187758-2126818-30246-965489-21099-110174-110174,45344-21365-44672-101323-234000-14233-31458-31458,21455-51491-51992-64233-18154-15120-12652-12652,4519-38876-37472-17895-27856-18201-22682-22682,2962-19067-19630-13182-24043-11361-15822-15822,4163-28946-28487-26517-42632-22994-32972-32972,6154-9178-16936-12283-29543-15069-16769-16769,1313-6867-12030-9342-24953-20623-12085-12085,easy
187758-2126818-30246-965489-21099-110174-110174-379530,21365-44672-101323-234000-14233-31458-31458-68387,51491-51992-64233-18154-15120-12652-12652-22818,38876-37472-17895-27856-18201-22682-22682-4619,19067-19630-13182-24043-11361-15822-15822-25208,28946-28487-26517-42632-22994-32972-32972-19519,9178-16936-12283-29543-15069-16769-16769-9713,6867-12030-9342-24953-20623-12085-12085-9767,easy
2126818-30246-965489-21099-110174-110174-379530-201426,44672-101323-234000-14233-31458-31458-68387-30774,51992-64233-18154-15120-12652-12652-22818-15919,37472-17895-27856-18201-22682-22682-4619-2190,19630-13182-24043-11361-15822-15822-25208-9216,28487-26517-42632-22994-32972-32972-19519-8012,16936-12283-29543-15069-16769-16769-9713-6592,12030-9342-24953-20623-12085-12085-9767-5008,easy
30246-965489-21099-110174-110174-379530-201426-61504,101323-234000-14233-31458-31458-68387-30774-59879,64233-18154-15120-12652-12652-22818-15919-11396,17895-27856-18201-22682-22682-4619-2190-23325,13182-24043-11361-15822-15822-25208-9216-10345,26517-42632-22994-32972-32972-19519-8012-21698,12283-29543-15069-16769-16769-9713-6592-11654,9342-24953-20623-12085-12085-9767-5008-17077,easy
965489-21099-110174-110174-379530-201426-61504-206262,234000-14233-31458-31458-68387-30774-59879-34548,18154-15120-12652-12652-22818-15919-11396-10674,27856-18201-22682-22682-4619-2190-23325-10929,24043-11361-15822-15822-25208-9216-10345-3426,42632-22994-32972-32972-19519-8012-21698-10559,29543-15069-16769-16769-9713-6592-11654-6534,24953-20623-12085-12085-9767-5008-17077-5114,easy
21099-110174-110174-379530-201426-61504-206262-55530,14233-31458-31458-68387-30774-59879-34548-32059,15120-12652-12652-22818-15919-11396-10674-6543,18201-22682-22682-4619-2190-23325-10929-5751,11361-15822-15822-25208-9216-10345-3426-2147,22994-32972-32972-19519-8012-21698-10559-2586,15069-16769-16769-9713-6592-11654-6534-3197,20623-12085-12085-9767-5008-17077-5114-10788,easy
110174-110174-379530-201426-61504-206262-55530-1145398,31458-31458-68387-30774-59879-34548-32059-165723,12652-12652-22818-15919-11396-10674-6543-44186,22682-22682-4619-2190-23325-10929-5751-23162,15822-15822-25208-9216-10345-3426-2147-47942,32972-32972-19519-8012-21698-10559-2586-38139,16769-16769-9713-6592-11654-6534-3197-22194,12085-12085-9767-5008-17077-5114-10788-20100,hard
110174-379530-201426-61504-206262-55530-1145398-2861112,31458-68387-30774-59879-34548-32059-165723-345560,12652-22818-15919-11396-10674-6543-44186-88755,22682-4619-2190-23325-10929-5751-23162-325636,15822-25208-9216-10345-3426-2147-47942-51512,32972-19519-8012-21698-10559-2586-38139-85860,16769-9713-6592-11654-6534-3197-22194-30653,12085-9767-5008-17077-5114-10788-20100-36767,easy
379530-201426-61504-206262-55530-1145398-2861112-1498328,68387-30774-59879-34548-32059-165723-345560-163826,22818-15919-11396-10674-6543-44186-88755-197688,4619-2190-23325-10929-5751-23162-325636-106321,25208-9216-10345-3426-2147-47942-51512-31511,19519-8012-21698-10559-2586-38139-85860-58741,9713-6592-11654-6534-3197-22194-30653-82772,9767-5008-17077-5114-10788-20100-36767-26637,easy
201426-61504-206262-55530-1145398-2861112-1498328-1160187,30774-59879-34548-32059-165723-345560-163826-423329,15919-11396-10674-6543-44186-88755-197688-90489,2190-23325-10929-5751-23162-325636-106321-28002,9216-10345-3426-2147-47942-51512-31511-27889,8012-21698-10559-2586-38139-85860-58741-24924,6592-11654-6534-3197-22194-30653-82772-38691,5008-17077-5114-10788-20100-36767-26637-9940,easy
61504-206262-55530-1145398-2861112-1498328-1160187-464976,59879-34548-32059-165723-345560-163826-423329-30828,11396-10674-6543-44186-88755-197688-90489-8108,23325-10929-5751-23162-325636-106321-28002-75639,10345-3426-2147-47942-51512-31511-27889-13088,21698-10559-2586-38139-85860-58741-24924-18175,11654-6534-3197-22194-30653-82772-38691-29302,17077-5114-10788-20100-36767-26637-9940-11402,easy
