delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
1001287,257986,30139,169605,63333,59548,72909,32280,-890448,-211546,-27228,-165932,-60483,-53259,-52338,-24607,-439726,84161,-6402,-134168,-9579,-29950,-31381,-7900,-437493,-122395,-8062,-133286,-26034,-2369,-23489,-22631,-716889,-179645,-25883,-163447,-61900,-49242,-64577,-28122,-534096,-76170,-20499,-144307,-60019,-38578,-58964,-21584,easy
94782,81174,14923,27688,13387,16722,7796,11085,-88764,-45061,-8892,-5683,1371,-7267,3478,-6185,86321,-37315,7351,25481,-2764,2077,-2822,-6420,176111,-62351,-9172,-13807,-8069,-12108,-6389,-7921,189946,-48289,27775,-7657,6548,-9476,7166,-5286,-68109,-63553,-8460,-17938,-6916,-13071,-5110,-9326,difficult
822852,200054,32518,61179,28978,42435,56797,21625,20778,-136812,-6301,-56491,-18667,-35609,-48741,-10056,691299,-103280,-15181,-39718,-5797,2386,-7793,-10111,-384802,573438,-17681,-43997,-15312,-624,-31492,-3393,-677594,-140884,-31067,-46506,-14309,-34627,-46040,-14374,-694598,-115209,19110,-58855,-24870,-38722,-50843,-15572,easy
521988,129701,27301,24250,20701,11711,23916,14338,168598,49492,209573,-6284,-4572,33889,-1179,18152,-364895,-87184,-16974,-12996,-14594,-7657,-18459,-9840,-150488,-79826,-11741,-19851,-13724,1098,-10019,-6385,-413473,-49498,-11661,-19852,-14916,19123,-10837,-10644,373834,-72785,-22404,-7531,-17691,25879,15764,-7399,difficult
942347,161337,42296,12984,16147,51227,60710,13827,59106,136811,-31932,29708,13964,17254,-39040,29779,-826537,-138593,-33402,-4544,-13297,-42579,-47881,-10960,558712,851112,62038,115050,-4447,60623,20409,43191,169295,85678,52641,27387,-4147,-5804,-38747,8626,-137122,-52673,-26248,-11170,-10716,-43163,-57366,-8771,easy
682632,439431,53555,36369,34428,45737,54255,32522,105092,-328454,-5093,-19928,-19949,-28098,-22783,-15238,55302,-240081,-30072,-9571,-28074,-27846,-27467,-25212,1083108,-176822,236017,28864,116175,18024,86078,2771,1235877,-219244,28356,-13068,-6341,-1241,-42991,-27046,574320,-290049,-10704,-13994,-21890,-22961,-28727,-19645,difficult
821129,373415,12150,21926,17976,27053,29716,26943,44966,62680,63504,54362,18443,103572,75241,19465,-698404,-340182,-1941,-17203,-15492,-12564,-25903,-22190,207513,-326925,41881,-16323,-7826,-4694,-6600,-17728,-49563,-294735,5055,-11935,-14546,-16570,-20362,-18381,-250280,-180349,10498,35150,-14746,-6017,-16592,-18344,easy
1322536,109316,27077,19126,7364,30537,19119,13286,316156,83427,9494,-5493,992,-20086,-12092,-3361,-1193753,-55449,-24374,-16999,-5335,-26533,-17684,-11748,-1189188,-94225,-19601,-13931,-1849,-22840,-12808,-5652,-914216,-7088,-22639,-5130,-3963,-21103,-8387,-2133,-1272053,-21032,-22483,-1466,47477,-16998,5019,1773,difficult
1499321,297044,258294,61843,102784,91705,109344,59525,804200,776654,278679,49868,-39023,127763,45259,12795,-545321,-68184,-231224,43662,-58351,-46571,-72540,-13132,-1290654,-268481,-255377,-55916,-98426,-80894,-104000,-54802,-971753,-255184,-238886,-48528,-92129,-80315,-89222,-54877,-270159,-3723,-220372,-32250,-83503,-32333,-67957,-38755,easy
692565,71300,19760,15360,26593,17361,27317,13067,-633365,-14995,-15886,-3873,-21919,-12310,-18815,-9206,533029,63936,37234,41499,37386,19049,-10228,-5441,1655503,437994,38010,14482,88405,69372,247,55426,220025,236162,-2562,26627,-3026,3193,14741,4441,-567130,417574,20020,58782,10458,3769,5653,295,difficult
1213973,115474,18559,20439,17239,25706,25988,29152,107995,-33997,-12718,64395,-8422,-9534,-8247,-19659,-1007896,-72092,-9154,-14149,-9986,-18569,-16045,-24600,316004,975684,-2301,101754,41001,10650,110767,24774,-1094661,-91725,-15843,-18576,8065,-20237,-10837,-23030,-1160335,-46960,-9220,-13831,-15229,-21061,-18900,-26596,easy
635744,87420,41342,16644,9681,18130,32699,17031,-579927,-4501,-30292,-6866,-3969,-5746,-21349,-9381,1394512,57690,-9318,3344,-3998,19597,19782,-3096,-22245,88769,-35551,44779,18810,33681,-15844,3424,1214077,61853,-13336,93034,-1358,56628,10971,-5362,-438067,344,-22131,11204,14667,2087,-23357,-11605,difficult
263090,61243,14713,32892,10875,8958,5423,6388,350240,149446,-6430,-18949,-393,-3941,2991,-3468,-217016,-50142,-14530,-30956,-10162,-7595,-4394,-5601,-254774,-38766,-11049,-28943,-5148,6694,9070,2824,685844,258967,-6182,-19253,16101,7370,7665,961,-70638,-36065,-11988,-30415,-4846,-6182,-3903,-4473,easy
1303723,163651,320603,78736,37934,104798,45599,50441,-91048,-21601,-236058,-45338,-22757,-52170,13264,-34601,-1071795,-8115,-295043,-76657,-35754,-94139,-37756,-44488,2217971,-99929,-255139,-51944,5914,-82276,-36261,-24251,-561982,-87039,-311300,-67309,-33564,-95343,-39523,-45773,-1070344,-52146,-198398,-51176,16829,-39371,-6141,-36654,difficult
272688,63207,21465,34166,13952,10437,6041,7250,-199744,-30503,-18633,-31218,-12333,-8488,-4814,-6132,-255845,-55200,-17223,24353,-7092,-4797,2402,-2421,484129,-5359,4001,-16869,118,7148,-552,-1008,-110724,-13773,5552,-22182,-3926,10867,37022,27578,789060,47422,-17909,-13131,3143,17580,5751,7915,easy
486106,255703,34364,14409,25186,42124,85459,26540,-354746,-228808,-24297,-10153,-21275,-37094,-79295,-22670,1655,-150723,-23007,-7903,-12822,-22099,-70376,-15622,882874,45522,-3227,63204,28288,91872,-9787,16547,146125,-190991,-12583,25873,-1126,-15196,-69561,-16544,2474138,184285,170738,-4082,11421,2339,-62508,-13889,difficult
344204,47767,19630,33311,7041,8016,5262,5385,-324295,-22239,2778,-631,1247,-1295,6291,-1264,213728,-3854,23462,-1542,-714,3523,1194,1251,-265544,-42948,-18562,-26206,-4860,-2606,961,-3274,-310427,-27962,-16989,-31036,-4306,-6939,-4803,-4924,-281211,-37628,-19227,-32835,-5903,-7158,-4556,-4783,easy
1061295,242111,83757,21579,26039,51534,46015,25122,48523,-6871,19797,45761,-18227,-7652,-5632,-6817,843869,67743,136879,116428,69868,3324,61494,91511,511430,-89224,-65782,15251,-12489,-18657,-15499,-16312,-418699,-91057,-58277,-6414,-8877,-19963,-32455,-13815,-20212,368289,-64667,-13674,-6012,9879,-20124,-9789,difficult
564848,123750,159419,132073,26826,34704,97803,28589,-523837,-109029,-133404,-53144,-15220,-29808,-91996,-23295,67544,-104088,-130795,-115881,-19251,-26645,-93826,-25766,-550832,-121825,-156212,-129134,-25336,-32480,-96050,-27088,-206608,-79605,-148452,-128010,-21633,-31572,-96970,-27657,-526963,-62393,-152358,-126979,-22527,-32107,-95947,-27019,easy
412712,154282,29143,11845,10352,20742,14628,11559,1033794,180891,125484,296533,22228,76344,76588,66421,224686,2424,-7484,21821,2253,-4692,21996,9270,-238572,-127954,-24534,-4470,-8634,-16300,-9981,-8418,832908,459774,428540,44096,132791,33048,142802,78585,-146028,-99566,17061,1065,-4281,-4495,2763,1567,difficult
1464038,183335,45787,22306,28035,44294,38947,34930,-1460795,-179820,-37048,-6182,-27121,-41723,-37900,-34524,-1460995,-179744,-41068,-14313,-25393,-43161,-36508,-33886,-1163842,31511,44118,21796,-3855,5932,18266,-15810,-1382574,-159544,-42447,-20009,-24548,-40496,-37314,-34281,-364708,549764,239342,61607,8530,129806,131715,27474,easy
1078422,986246,204406,40656,68637,131384,109594,42675,765898,-760696,53657,-980,-35217,61740,-28229,6157,-487779,-941349,-183396,-31090,-44323,-112331,-102004,-40232,206307,-833524,-116475,-18970,-57799,-111395,-90492,-34342,-162907,-953279,-200587,-33082,-64027,-122801,-105449,-38628,-1004088,-981467,-202162,-40173,-68008,-130110,-107726,-41776,difficult
820304,115449,33649,42879,26644,19439,32717,18634,-598251,-17351,9945,-30881,-10739,1963,-26353,-9469,167226,9757,35364,-12498,684,27680,-4582,-4717,-661922,-67318,-30336,-37593,-21792,-13542,-26982,-16674,1447657,174805,204243,61354,94029,233684,45881,93082,661575,1112777,181302,54505,37483,102020,58655,36989,easy
972061,220495,67245,54441,31074,33207,67319,27020,85385,65613,-9993,-27812,-3968,11553,-37168,-9082,-863686,-212964,-64823,-52924,-29241,-31239,-65384,-25376,-248196,-82502,-50648,-49616,-24959,-12657,-49515,-18218,1559093,416236,106708,12055,66867,59733,-7188,20998,-451546,-60117,91450,-36145,-8946,23229,-50022,-15758,difficult
1056767,136005,29559,22757,41855,27010,23843,12625,-846316,56280,-11904,6163,-33696,-6994,-9689,-410,-725034,20021,18936,11091,23699,42962,28620,11779,-1033372,-119550,-27552,-15300,-40227,-24945,-20948,-10365,1730819,1098966,219498,182548,74380,79552,145504,57203,283702,271672,61871,16852,-36447,12492,-13462,210,easy
629223,75695,26295,29150,13056,37657,14955,8712,-532457,365529,-16574,-11244,-160,-10177,21915,-1386,2072070,18652,36321,-12241,-1198,21596,24791,2200,893666,15858,-5508,-7564,-7112,-22544,5919,6500,-164499,92194,5403,-13368,-1784,-16123,7988,-4468,1533248,61992,117534,61251,74036,109035,72196,121399,difficult
1069799,312793,102857,51359,33743,60583,58616,22034,-408534,-221667,-89437,19942,-27734,-50196,-41065,-4609,-3531,-230063,-54445,-19304,-4647,-34831,-30657,-16091,-530823,188110,-85934,-976,-11491,-36658,-31879,-10759,1240658,35791,-67851,-5902,-16108,-26893,-35440,3497,-923397,-100303,-80037,-1741,20270,-27613,28597,8417,easy
913560,224378,165275,28809,81300,54550,80212,39185,-830947,-186449,-152850,-19373,-71056,-45934,-72801,-35638,-597167,19806,-138838,16494,-47032,-29907,-51430,-29526,16484,-86338,-150359,43131,-58646,-17849,-45002,-21044,-223549,240092,-95615,-4111,-44575,36728,14620,-25763,205192,115887,21155,32593,-50122,-13616,482,-1223,difficult
1114762,842737,164040,165674,61814,168707,64246,35286,-161251,-144348,-44072,51945,-9234,-50265,13594,68931,-736142,-722672,-150739,-153045,-53175,-156581,-56454,-32690,21662,-361688,-131711,-141645,-16190,-133580,-33532,-13656,87102,-579665,-83034,-96048,-41543,-132033,-13189,-8724,-912179,-814922,-147620,-164852,-57159,-160406,-53293,-25842,easy
1757258,320871,138572,56891,83199,77894,89244,45826,-1727445,-293256,-133466,3326,-72804,-51035,-74009,-36003,-656761,-201611,-106654,-8050,-21908,-51804,-68797,-8344,-1650688,-307092,-125077,-52510,-79291,-61277,-82952,-37914,790741,523883,-65483,-5922,-53275,-22578,82800,-7095,-393909,-149488,-58774,-41901,-43837,-43356,-61249,-33721,difficult
737678,307774,18751,88523,27243,47630,30441,20986,-485010,-239096,-1812,-86158,-24050,-42852,-21496,-15181,32165,-264852,40020,-55453,-19645,-1613,-10979,-6307,771833,334434,40496,-39061,2293,32298,44459,26546,-488939,-278422,-6678,-84030,-19464,-40504,-21899,-14247,-97177,-290117,1035,-67714,-18899,-31168,-16152,-14082,easy
1424761,196015,110931,62034,26468,22609,13805,36304,-315256,-174131,-90309,-52661,-22472,-17878,-9833,-34733,-1332329,-167754,-99882,-60250,-22944,-17140,-8815,-34984,-1383971,-173600,-107405,-60129,-23628,-19296,-11852,-35206,-1252968,-126746,-73589,-40095,-18921,-18756,-12091,-34994,115597,-113388,-90691,-49758,-17883,-3540,-1177,-31634,difficult
994670,85067,24092,18330,7491,5644,1973,2225,276685,151382,10562,46348,7591,17804,11436,5249,-81281,330345,185036,76537,25353,16685,22753,13282,1211086,60344,107907,53128,29657,25053,24555,3393,-622522,-12971,-5829,-5082,2379,-1429,976,352,263040,49490,-5483,2530,10411,4572,1235,-969,easy
1291178,258449,17094,65287,16585,17750,7692,5840,-138862,263739,154592,57865,189750,32080,35845,26912,-1209226,-213920,-4392,-43528,-9473,-13248,-1923,-4539,-33933,-140511,12898,15273,20266,-889,-1434,-2652,-1228969,-177228,-13628,-48045,-10669,-11502,-6368,-4040,-828537,-209742,-207,-59692,-14128,-11803,-5890,-3601,difficult
560526,31454,7478,3389,2181,1871,1452,857,2011389,1123097,37127,36222,43565,40260,26911,14961,-458135,12763,769,12482,575,14,-206,-233,-330016,52516,-1620,-1518,-646,-509,-742,-55,-117755,49940,11430,19989,2449,515,1585,750,-391982,10139,-5556,223,1242,2846,-615,67,easy
334453,163832,11661,35768,21500,16900,5709,5998,1215369,69459,84740,-17102,3651,-137,5069,10820,1224189,509134,101604,19514,-633,796,5444,2118,-172082,-126160,-698,-19667,1625,-12711,1218,-3612,409544,5933,38282,-3661,10702,-4394,8579,8649,167241,-135666,10010,-24844,-15983,-10774,-3678,-2716,difficult
644996,103626,19129,19834,11607,7460,3905,1861,230439,-71837,24318,751,-4407,1948,170,194,398539,371043,63817,20533,5057,6058,4198,4819,-596621,-92846,-14629,-18749,-10953,-4808,-2380,-700,625612,11680,13540,-4810,-2049,1390,-1484,-131,-45499,-65131,-8923,-9532,-6480,-1493,-335,59,easy
408646,95848,9136,18480,8169,5607,2657,1834,422473,142904,36534,85267,3373,33261,5251,3705,-5969,-62156,3810,3819,1399,3667,1695,908,-378974,-75929,-5867,-16126,-5335,-4694,-2241,-1462,172600,-22046,16457,-13265,-2051,-2183,-931,148,1993610,492495,75278,-3149,12856,20213,11050,3879,difficult
987236,252508,34629,21314,9519,10013,10359,3366,698520,-186079,-6894,-6626,-5641,-4463,-7644,-2499,-956586,-247406,-33049,-20160,-8449,-8955,-10073,-3025,-824018,-197396,-29928,-19627,-8586,-7536,-8794,-2646,-743595,-193419,-30454,-17826,-5991,-8351,-9227,-2727,-826819,-229687,-30504,-14158,-3615,-7717,-9517,-2556,easy
917831,105852,110643,79977,41771,24730,22639,8038,-703077,-35724,-102655,-64288,-37891,-21149,-20078,-6188,-725620,-89447,-107980,-76278,-40473,-22338,-21641,-7522,-795728,-62316,-105667,-75362,-26156,-22558,-19572,-5167,-756296,-81241,-98965,-74743,-36385,-22078,-16081,-6317,-627321,17758,-90668,-74586,-32157,-19999,-21962,-4692,difficult
715830,66767,32333,22743,14292,7183,5605,4334,-188580,-65,-29184,-13981,-11453,-4370,-4302,-3462,863438,60999,-3432,2881,-2110,7734,-1046,14598,963827,96059,45886,19257,-673,4026,1276,2261,-86182,220041,28470,-18082,-4427,-1540,7765,-1430,241030,-10624,-14353,-13945,-10688,-3100,-3317,-2456,easy
975498,255312,50279,36179,13937,18045,9532,5874,998066,-178558,14016,-14896,15938,8230,-3166,247,683263,-177654,-37407,-4852,-3487,-13855,-7137,-3635,42991,-45661,40541,-19632,16602,-5080,-1047,-3592,-345180,-217580,-19418,-25836,-12202,-15249,-6909,-3856,429769,702525,-3120,7104,-4881,7688,-6992,1829,difficult
885766,89685,14196,19553,19221,13294,7655,8188,-602002,-65628,-11720,-16894,-8446,-8939,-485,-3972,353933,64647,56757,-3196,-12209,-2501,-1691,-5434,-476095,-71443,3493,-7492,-10976,-7421,-180,-2644,-273819,-80039,-12701,-16684,-16765,-10760,-6551,-6636,-625852,-76176,181,-2431,-17095,-6301,-4386,-5478,easy
954185,589008,50808,133463,23332,23431,7953,7306,467928,-436694,39250,-65429,7456,-9270,6598,-2515,-165007,-376970,-23906,-114753,-289,-7799,1248,16646,-283945,-548963,-36733,-126601,-20983,-18629,-6582,-5529,-725210,-547115,-3922,-117829,-16401,-16566,-6981,-4262,-855730,-551987,-35929,-124246,-21647,-19690,-5629,-3963,difficult
977969,204799,25690,37995,30085,31453,13418,6299,-696378,-153494,-12362,-16439,-24221,-24237,-10164,-686,299476,-92232,-3020,12236,59995,-10656,8922,17523,-559454,-186825,-17271,-5496,-24637,-25788,-9503,-4213,-138778,-156109,-22034,-30839,-7128,-22940,-11823,-4719,1139612,46769,16746,-7850,24107,-8000,1735,-1133,easy
406339,73798,36532,44502,19102,12111,5360,3018,-84014,29571,23277,29985,18104,10942,11519,6282,-23787,43170,-11534,-6919,-14539,-3735,-1848,-1055,-83217,-5629,-27974,-39811,-12133,-7520,-2970,-658,59042,149246,11782,-10960,7105,-2203,1535,3582,-56887,-30380,-26059,-38110,-14817,-7996,-4406,-1393,difficult
636725,124016,51753,72923,30126,12789,6522,4101,386965,183531,-10676,-52011,6854,8628,3651,3080,1137581,20776,77332,-27164,-11797,-1241,-2046,7508,-529505,-104867,-50478,-69482,-28025,-10404,-5892,-3733,1354828,-27181,-13669,-56560,-19340,4099,1497,848,-157759,-19305,73947,-34944,-1862,12755,588,1210,easy
1125276,426498,107439,42379,19187,18712,9441,5909,612413,-124187,6355,54216,40974,49465,14431,13293,-54358,-317597,-48957,1130,-13602,-1792,-1108,5562,-725599,-92374,-60261,-33539,-8308,4317,19657,3041,-249553,-289781,-82866,-37321,-7396,-12968,-2706,-2535,-270012,-218922,-81565,776,-10438,297,6260,6940,difficult
1015541,288527,95459,88237,42767,13409,15393,7896,310708,-120958,-45858,-63022,-12930,-6562,-9918,1724,763977,180669,-24801,-56732,23178,52056,-229,9652,-647654,-266508,-87402,-84835,-40191,-11923,-13616,-6842,349513,-114802,-70456,-60327,-26995,-3182,-13158,-5545,-725759,-257268,-86877,-81923,-35628,-11198,-13751,-7039,easy
761555,333573,32760,27968,15361,9766,5231,4798,-500733,-307720,-24643,-11633,-10243,-7064,-3936,-3208,1240768,84473,143152,124876,9587,35768,30234,15409,-182603,-273272,-21057,-20553,-11419,-5935,-3292,-2435,1144125,-285102,-2643,12320,-12715,12700,-3028,-677,741210,-266133,85188,2370,-4284,-2712,-164,-2197,difficult
995890,85013,35203,17084,8189,9496,4507,3239,1006766,408912,256929,382333,71201,23240,25919,11025,-539881,-62561,-29309,-12594,-5903,-4856,-3827,-2682,512743,332882,-18054,-9319,5906,15647,1024,-129,-690997,-67266,-24640,-14206,-1343,-7601,-2533,-89,1501654,215350,-11956,11614,4793,-3986,3994,145,easy
1080950,176577,13426,6471,6142,3629,4160,3159,-734142,-138643,-10031,1034,-1510,-678,-2005,-1363,-679125,-167749,9789,8432,-3712,-1836,-2022,2028,-411651,-24225,111961,22056,8582,8635,1487,5414,-581159,27121,43073,20560,7334,6312,8142,9385,-734527,11091,52246,3207,16516,2268,552,1361,difficult
881333,77098,23743,27307,13698,11382,9293,4800,-277876,24860,-5836,-17328,-9174,-4535,-4213,-1455,743785,-26329,-11578,-23116,-10968,-6743,-5926,-3729,709567,-26698,1022,-11580,-3313,-2407,-3220,1440,252600,141421,-8273,-5720,-8681,3853,1733,4166,-793356,-33697,-20004,-20613,-12210,-10136,-8076,-4111,easy
838456,216464,45711,55666,24792,14892,10167,14186,1455962,241364,110980,94295,-7194,23519,9190,7763,-483712,-89998,-20996,-43244,-13830,-8058,3062,-9561,-302347,-125327,-17713,-38032,-9127,-9812,-5640,-11526,409382,-166427,-25335,-11422,-18393,-6620,-4243,-10195,84011,-129233,-18576,-19196,1848,-2409,-5983,-11892,difficult
993590,171596,63130,93386,54177,25330,9513,17320,-751725,-141595,-38150,-77390,-51214,-22297,-5966,-15669,-784029,-154683,-52994,-78381,-52122,-20183,-7215,-14923,998784,33275,-30448,-76649,-39622,-1080,-2078,-12730,-611266,169598,-47911,-77686,-43664,-12969,-4410,-12960,-888892,-143950,-40162,-84730,-44101,-23529,-7610,-16618,easy
1351336,206127,25316,24690,30191,9430,7834,4431,161603,162363,102017,-1863,-16030,5510,-4030,-886,-619297,-107589,5576,-10819,-10841,156,-3959,-577,-1042537,162766,24962,4796,-13045,527,-2609,6242,-1088230,-175950,-2979,-20313,-26858,-7425,-6282,-3795,228539,-74973,-16635,29357,-2122,-2985,3053,-1314,difficult
624464,425007,34076,32524,27418,13198,11918,14349,-415861,-388589,-28166,-30468,-22922,-10039,-10203,-13828,65052,909230,176516,4385,4193,37566,-1512,11591,568828,-345515,-22826,7073,-22569,-5550,-8073,-9524,-200472,-315038,-24554,10771,-20587,981,-8363,-8744,-146154,-398752,-30041,-27566,-25812,-11110,-10080,-13523,easy
1236212,484644,136757,104842,39142,25074,15261,14550,-643277,-405232,-128032,-98683,-36491,-21604,-11885,-13031,-1154319,-392797,-133422,-93215,-34020,-22429,-13047,-13930,-591356,-121683,-10086,-81970,-28376,-18714,-8562,-11012,256845,-445540,-127303,-38784,-31337,-15043,-11198,-10021,-43420,-395484,-118859,-65009,-15747,-2581,-6315,-10317,difficult
668752,110618,36190,32476,13117,12591,3550,3158,747806,414561,76551,-10193,-3063,-1301,5443,2496,1986748,-15586,13654,-11862,16507,-8307,567,7423,1072700,942704,-2297,36809,15119,47021,7847,13575,130011,-55013,-14232,6123,-4522,-3095,4469,906,-643831,-97591,-32709,-28848,-12868,-12092,-2649,-3019,easy
896491,82916,59270,22216,16031,17886,10037,10015,-155878,39985,-3944,11398,6960,-4018,-939,-4719,1028716,46102,-42341,30519,-383,-4069,4043,-5350,-716946,-59019,-47227,-20554,-1813,-15811,-8415,-9282,1488086,172491,117413,118588,45724,46043,16239,7644,-783807,-46468,-50456,-14420,-12206,-14873,-8137,-9021,difficult
671994,213395,45141,54005,23045,12741,14281,16673,326653,-61993,7557,-38804,19730,22680,-414,-10241,3016402,-14189,-32993,64804,18424,6773,800,-12706,736113,767444,39929,118313,-3087,1643,17231,-12431,1636929,130239,-27700,-19632,12475,10945,-3083,-10423,-243598,-147496,-42152,-36225,-15896,-4523,-12698,-15508,easy
1005120,74104,14184,27648,5812,8686,3480,4070,935169,220205,124296,91711,68549,41844,22520,7902,-945377,-25242,-8153,-25791,-1681,-5714,-1636,-2604,-820652,-24800,-6665,-24407,-4980,-7062,-2290,-3120,2067352,138570,166962,12589,27918,18480,35097,14745,-487253,241995,39026,-16388,11396,500,5585,4433,difficult
