delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
119465-190170-254738-179726-352991-606762-23030-25896,7337-115040-113792-64815-64483-68205-51795-37485,903-120480-58373-4664-13209-3041-18784-45438,4611-16588-17769-48840-22421-14933-21499-17052,3237-9440-28298-8275-16086-26007-5481-6219,1754-8656-19929-13007-13358-7087-13077-11986,1294-3071-6510-6385-6733-3465-6561-5758,1633-1830-3739-4657-5763-4963-2134-4083,easy
190170-254738-179726-352991-606762-23030-25896-18732,115040-113792-64815-64483-68205-51795-37485-86945,120480-58373-4664-13209-3041-18784-45438-23871,16588-17769-48840-22421-14933-21499-17052-10288,9440-28298-8275-16086-26007-5481-6219-10431,8656-19929-13007-13358-7087-13077-11986-6088,3071-6510-6385-6733-3465-6561-5758-2427,1830-3739-4657-5763-4963-2134-4083-3250,easy
254738-179726-352991-606762-23030-25896-18732-158549,113792-64815-64483-68205-51795-37485-86945-94819,58373-4664-13209-3041-18784-45438-23871-60472,17769-48840-22421-14933-21499-17052-10288-12858,28298-8275-16086-26007-5481-6219-10431-3546,19929-13007-13358-7087-13077-11986-6088-2650,6510-6385-6733-3465-6561-5758-2427-2792,3739-4657-5763-4963-2134-4083-3250-3606,easy
179726-352991-606762-23030-25896-18732-158549-40997,64815-64483-68205-51795-37485-86945-94819-36588,4664-13209-3041-18784-45438-23871-60472-5833,48840-22421-14933-21499-17052-10288-12858-1373,8275-16086-26007-5481-6219-10431-3546-2813,13007-13358-7087-13077-11986-6088-2650-1608,6385-6733-3465-6561-5758-2427-2792-1606,4657-5763-4963-2134-4083-3250-3606-1392,easy
352991-606762-23030-25896-18732-158549-40997-67259,64483-68205-51795-37485-86945-94819-36588-59983,13209-3041-18784-45438-23871-60472-5833-5228,22421-14933-21499-17052-10288-12858-1373-29069,16086-26007-5481-6219-10431-3546-2813-12343,13358-7087-13077-11986-6088-2650-1608-7324,6733-3465-6561-5758-2427-2792-1606-5827,5763-4963-2134-4083-3250-3606-1392-3404,easy
606762-23030-25896-18732-158549-40997-67259-158919,68205-51795-37485-86945-94819-36588-59983-184260,3041-18784-45438-23871-60472-5833-5228-36218,14933-21499-17052-10288-12858-1373-29069-16377,26007-5481-6219-10431-3546-2813-12343-8396,7087-13077-11986-6088-2650-1608-7324-16007,3465-6561-5758-2427-2792-1606-5827-5735,4963-2134-4083-3250-3606-1392-3404-6133,easy
23030-25896-18732-158549-40997-67259-158919-127846,51795-37485-86945-94819-36588-59983-184260-33520,18784-45438-23871-60472-5833-5228-36218-21153,21499-17052-10288-12858-1373-29069-16377-12608,5481-6219-10431-3546-2813-12343-8396-17764,13077-11986-6088-2650-1608-7324-16007-9585,6561-5758-2427-2792-1606-5827-5735-9218,2134-4083-3250-3606-1392-3404-6133-4767,easy
25896-18732-158549-40997-67259-158919-127846-130924,37485-86945-94819-36588-59983-184260-33520-36838,45438-23871-60472-5833-5228-36218-21153-13792,17052-10288-12858-1373-29069-16377-12608-19548,6219-10431-3546-2813-12343-8396-17764-23307,11986-6088-2650-1608-7324-16007-9585-11340,5758-2427-2792-1606-5827-5735-9218-6265,4083-3250-3606-1392-3404-6133-4767-3317,easy
18732-158549-40997-67259-158919-127846-130924-117966,86945-94819-36588-59983-184260-33520-36838-14361,23871-60472-5833-5228-36218-21153-13792-18132,10288-12858-1373-29069-16377-12608-19548-14912,10431-3546-2813-12343-8396-17764-23307-8466,6088-2650-1608-7324-16007-9585-11340-2876,2427-2792-1606-5827-5735-9218-6265-747,3250-3606-1392-3404-6133-4767-3317-951,easy
158549-40997-67259-158919-127846-130924-117966-167305,94819-36588-59983-184260-33520-36838-14361-34009,60472-5833-5228-36218-21153-13792-18132-7362,12858-1373-29069-16377-12608-19548-14912-15284,3546-2813-12343-8396-17764-23307-8466-8974,2650-1608-7324-16007-9585-11340-2876-6084,2792-1606-5827-5735-9218-6265-747-6975,3606-1392-3404-6133-4767-3317-951-5443,easy
40997-67259-158919-127846-130924-117966-167305-49031,36588-59983-184260-33520-36838-14361-34009-29969,5833-5228-36218-21153-13792-18132-7362-3104,1373-29069-16377-12608-19548-14912-15284-15312,2813-12343-8396-17764-23307-8466-8974-12731,1608-7324-16007-9585-11340-2876-6084-10615,1606-5827-5735-9218-6265-747-6975-6363,1392-3404-6133-4767-3317-951-5443-6100,easy
67259-158919-127846-130924-117966-167305-49031-180464,59983-184260-33520-36838-14361-34009-29969-16668,5228-36218-21153-13792-18132-7362-3104-5302,29069-16377-12608-19548-14912-15284-15312-3938,12343-8396-17764-23307-8466-8974-12731-2057,7324-16007-9585-11340-2876-6084-10615-4252,5827-5735-9218-6265-747-6975-6363-3541,3404-6133-4767-3317-951-5443-6100-875,easy
158919-127846-130924-117966-167305-49031-180464-110790,184260-33520-36838-14361-34009-29969-16668-16172,36218-21153-13792-18132-7362-3104-5302-15268,16377-12608-19548-14912-15284-15312-3938-1935,8396-17764-23307-8466-8974-12731-2057-7669,16007-9585-11340-2876-6084-10615-4252-2749,5735-9218-6265-747-6975-6363-3541-4055,6133-4767-3317-951-5443-6100-875-978,easy
127846-130924-117966-167305-49031-180464-110790-112623,33520-36838-14361-34009-29969-16668-16172-55605,21153-13792-18132-7362-3104-5302-15268-14964,12608-19548-14912-15284-15312-3938-1935-5884,17764-23307-8466-8974-12731-2057-7669-6554,9585-11340-2876-6084-10615-4252-2749-4454,9218-6265-747-6975-6363-3541-4055-5274,4767-3317-951-5443-6100-875-978-2126,easy
130924-117966-167305-49031-180464-110790-112623-35496,36838-14361-34009-29969-16668-16172-55605-25576,13792-18132-7362-3104-5302-15268-14964-10757,19548-14912-15284-15312-3938-1935-5884-40561,23307-8466-8974-12731-2057-7669-6554-12175,11340-2876-6084-10615-4252-2749-4454-30807,6265-747-6975-6363-3541-4055-5274-13689,3317-951-5443-6100-875-978-2126-3923,easy
117966-167305-49031-180464-110790-112623-35496-66164,14361-34009-29969-16668-16172-55605-25576-84854,18132-7362-3104-5302-15268-14964-10757-1996,14912-15284-15312-3938-1935-5884-40561-21768,8466-8974-12731-2057-7669-6554-12175-20387,2876-6084-10615-4252-2749-4454-30807-14871,747-6975-6363-3541-4055-5274-13689-6933,951-5443-6100-875-978-2126-3923-4148,easy
167305-49031-180464-110790-112623-35496-66164-48221,34009-29969-16668-16172-55605-25576-84854-142527,7362-3104-5302-15268-14964-10757-1996-22662,15284-15312-3938-1935-5884-40561-21768-31245,8974-12731-2057-7669-6554-12175-20387-11465,6084-10615-4252-2749-4454-30807-14871-4678,6975-6363-3541-4055-5274-13689-6933-3131,5443-6100-875-978-2126-3923-4148-4677,easy
49031-180464-110790-112623-35496-66164-48221-77139,29969-16668-16172-55605-25576-84854-142527-16640,3104-5302-15268-14964-10757-1996-22662-10244,15312-3938-1935-5884-40561-21768-31245-10333,12731-2057-7669-6554-12175-20387-11465-8129,10615-4252-2749-4454-30807-14871-4678-4302,6363-3541-4055-5274-13689-6933-3131-2039,6100-875-978-2126-3923-4148-4677-486,easy
180464-110790-112623-35496-66164-48221-77139-98026,16668-16172-55605-25576-84854-142527-16640-24020,5302-15268-14964-10757-1996-22662-10244-15454,3938-1935-5884-40561-21768-31245-10333-13209,2057-7669-6554-12175-20387-11465-8129-3428,4252-2749-4454-30807-14871-4678-4302-3819,3541-4055-5274-13689-6933-3131-2039-1128,875-978-2126-3923-4148-4677-486-289,easy
110790-112623-35496-66164-48221-77139-98026-119578,16172-55605-25576-84854-142527-16640-24020-86640,15268-14964-10757-1996-22662-10244-15454-12565,1935-5884-40561-21768-31245-10333-13209-25789,7669-6554-12175-20387-11465-8129-3428-22670,2749-4454-30807-14871-4678-4302-3819-27120,4055-5274-13689-6933-3131-2039-1128-2472,978-2126-3923-4148-4677-486-289-7629,easy
112623-35496-66164-48221-77139-98026-119578-368593,55605-25576-84854-142527-16640-24020-86640-142638,14964-10757-1996-22662-10244-15454-12565-71354,5884-40561-21768-31245-10333-13209-25789-15722,6554-12175-20387-11465-8129-3428-22670-15445,4454-30807-14871-4678-4302-3819-27120-22406,5274-13689-6933-3131-2039-1128-2472-7766,2126-3923-4148-4677-486-289-7629-9889,easy
35496-66164-48221-77139-98026-119578-368593-134870,25576-84854-142527-16640-24020-86640-142638-30430,10757-1996-22662-10244-15454-12565-71354-10480,40561-21768-31245-10333-13209-25789-15722-4496,12175-20387-11465-8129-3428-22670-15445-5128,30807-14871-4678-4302-3819-27120-22406-4235,13689-6933-3131-2039-1128-2472-7766-1476,3923-4148-4677-486-289-7629-9889-1876,easy
66164-48221-77139-98026-119578-368593-134870-1013442,84854-142527-16640-24020-86640-142638-30430-200301,1996-22662-10244-15454-12565-71354-10480-35613,21768-31245-10333-13209-25789-15722-4496-16355,20387-11465-8129-3428-22670-15445-5128-37941,14871-4678-4302-3819-27120-22406-4235-14668,6933-3131-2039-1128-2472-7766-1476-9397,4148-4677-486-289-7629-9889-1876-5670,easy
48221-77139-98026-119578-368593-134870-1013442-285272,142527-16640-24020-86640-142638-30430-200301-177131,22662-10244-15454-12565-71354-10480-35613-31114,31245-10333-13209-25789-15722-4496-16355-35772,11465-8129-3428-22670-15445-5128-37941-64244,4678-4302-3819-27120-22406-4235-14668-16747,3131-2039-1128-2472-7766-1476-9397-5013,4677-486-289-7629-9889-1876-5670-4212,easy
77139-98026-119578-368593-134870-1013442-285272-278280,16640-24020-86640-142638-30430-200301-177131-88355,10244-15454-12565-71354-10480-35613-31114-49190,10333-13209-25789-15722-4496-16355-35772-35353,8129-3428-22670-15445-5128-37941-64244-56964,4302-3819-27120-22406-4235-14668-16747-13126,2039-1128-2472-7766-1476-9397-5013-5375,486-289-7629-9889-1876-5670-4212-4814,easy
98026-119578-368593-134870-1013442-285272-278280-842551,24020-86640-142638-30430-200301-177131-88355-98891,15454-12565-71354-10480-35613-31114-49190-36278,13209-25789-15722-4496-16355-35772-35353-14137,3428-22670-15445-5128-37941-64244-56964-64969,3819-27120-22406-4235-14668-16747-13126-14815,1128-2472-7766-1476-9397-5013-5375-5212,289-7629-9889-1876-5670-4212-4814-8228,easy
119578-368593-134870-1013442-285272-278280-842551-163469,86640-142638-30430-200301-177131-88355-98891-84801,12565-71354-10480-35613-31114-49190-36278-7633,25789-15722-4496-16355-35772-35353-14137-3539,22670-15445-5128-37941-64244-56964-64969-10623,27120-22406-4235-14668-16747-13126-14815-3441,2472-7766-1476-9397-5013-5375-5212-1119,7629-9889-1876-5670-4212-4814-8228-698,easy
368593-134870-1013442-285272-278280-842551-163469-456674,142638-30430-200301-177131-88355-98891-84801-387190,71354-10480-35613-31114-49190-36278-7633-38749,15722-4496-16355-35772-35353-14137-3539-10024,15445-5128-37941-64244-56964-64969-10623-43856,22406-4235-14668-16747-13126-14815-3441-15528,7766-1476-9397-5013-5375-5212-1119-10384,9889-1876-5670-4212-4814-8228-698-4649,easy
134870-1013442-285272-278280-842551-163469-456674-774079,30430-200301-177131-88355-98891-84801-387190-50012,10480-35613-31114-49190-36278-7633-38749-35444,4496-16355-35772-35353-14137-3539-10024-24016,5128-37941-64244-56964-64969-10623-43856-35536,4235-14668-16747-13126-14815-3441-15528-16858,1476-9397-5013-5375-5212-1119-10384-8485,1876-5670-4212-4814-8228-698-4649-4759,easy
1013442-285272-278280-842551-163469-456674-774079-128335,200301-177131-88355-98891-84801-387190-50012-167001,35613-31114-49190-36278-7633-38749-35444-46227,16355-35772-35353-14137-3539-10024-24016-22872,37941-64244-56964-64969-10623-43856-35536-8471,14668-16747-13126-14815-3441-15528-16858-8600,9397-5013-5375-5212-1119-10384-8485-8450,5670-4212-4814-8228-698-4649-4759-4324,easy
285272-278280-842551-163469-456674-774079-128335-282665,177131-88355-98891-84801-387190-50012-167001-61684,31114-49190-36278-7633-38749-35444-46227-16274,35772-35353-14137-3539-10024-24016-22872-33543,64244-56964-64969-10623-43856-35536-8471-18093,16747-13126-14815-3441-15528-16858-8600-21493,5013-5375-5212-1119-10384-8485-8450-6402,4212-4814-8228-698-4649-4759-4324-8584,easy
278280-842551-163469-456674-774079-128335-282665-152383,88355-98891-84801-387190-50012-167001-61684-131344,49190-36278-7633-38749-35444-46227-16274-53946,35353-14137-3539-10024-24016-22872-33543-8711,56964-64969-10623-43856-35536-8471-18093-41971,13126-14815-3441-15528-16858-8600-21493-26455,5375-5212-1119-10384-8485-8450-6402-8114,4814-8228-698-4649-4759-4324-8584-8402,easy
842551-163469-456674-774079-128335-282665-152383-37482,98891-84801-387190-50012-167001-61684-131344-97470,36278-7633-38749-35444-46227-16274-53946-39706,14137-3539-10024-24016-22872-33543-8711-114741,64969-10623-43856-35536-8471-18093-41971-7957,14815-3441-15528-16858-8600-21493-26455-17162,5212-1119-10384-8485-8450-6402-8114-10751,8228-698-4649-4759-4324-8584-8402-3176,easy
163469-456674-774079-128335-282665-152383-37482-171271,84801-387190-50012-167001-61684-131344-97470-43812,7633-38749-35444-46227-16274-53946-39706-5758,3539-10024-24016-22872-33543-8711-114741-5482,10623-43856-35536-8471-18093-41971-7957-6405,3441-15528-16858-8600-21493-26455-17162-3380,1119-10384-8485-8450-6402-8114-10751-1194,698-4649-4759-4324-8584-8402-3176-518,easy
456674-774079-128335-282665-152383-37482-171271-420329,387190-50012-167001-61684-131344-97470-43812-91824,38749-35444-46227-16274-53946-39706-5758-62296,10024-24016-22872-33543-8711-114741-5482-30366,43856-35536-8471-18093-41971-7957-6405-17265,15528-16858-8600-21493-26455-17162-3380-12189,10384-8485-8450-6402-8114-10751-1194-5852,4649-4759-4324-8584-8402-3176-518-6257,easy
774079-128335-282665-152383-37482-171271-420329-102486,50012-167001-61684-131344-97470-43812-91824-39137,35444-46227-16274-53946-39706-5758-62296-9246,24016-22872-33543-8711-114741-5482-30366-10095,35536-8471-18093-41971-7957-6405-17265-7759,16858-8600-21493-26455-17162-3380-12189-4818,8485-8450-6402-8114-10751-1194-5852-3348,4759-4324-8584-8402-3176-518-6257-1407,easy
128335-282665-152383-37482-171271-420329-102486-225470,167001-61684-131344-97470-43812-91824-39137-25188,46227-16274-53946-39706-5758-62296-9246-5259,22872-33543-8711-114741-5482-30366-10095-5090,8471-18093-41971-7957-6405-17265-7759-6569,8600-21493-26455-17162-3380-12189-4818-6910,8450-6402-8114-10751-1194-5852-3348-6662,4324-8584-8402-3176-518-6257-1407-755,easy
282665-152383-37482-171271-420329-102486-225470-225257,61684-131344-97470-43812-91824-39137-25188-97159,16274-53946-39706-5758-62296-9246-5259-25073,33543-8711-114741-5482-30366-10095-5090-66238,18093-41971-7957-6405-17265-7759-6569-27767,21493-26455-17162-3380-12189-4818-6910-12820,6402-8114-10751-1194-5852-3348-6662-6487,8584-8402-3176-518-6257-1407-755-5937,easy
152383-37482-171271-420329-102486-225470-225257-658099,131344-97470-43812-91824-39137-25188-97159-147039,53946-39706-5758-62296-9246-5259-25073-23081,8711-114741-5482-30366-10095-5090-66238-15563,41971-7957-6405-17265-7759-6569-27767-19626,26455-17162-3380-12189-4818-6910-12820-15216,8114-10751-1194-5852-3348-6662-6487-12852,8402-3176-518-6257-1407-755-5937-6508,easy
37482-171271-420329-102486-225470-225257-658099-95840,97470-43812-91824-39137-25188-97159-147039-14524,39706-5758-62296-9246-5259-25073-23081-8593,114741-5482-30366-10095-5090-66238-15563-7167,7957-6405-17265-7759-6569-27767-19626-5125,17162-3380-12189-4818-6910-12820-15216-3755,10751-1194-5852-3348-6662-6487-12852-838,3176-518-6257-1407-755-5937-6508-1667,easy
171271-420329-102486-225470-225257-658099-95840-111853,43812-91824-39137-25188-97159-147039-14524-6680,5758-62296-9246-5259-25073-23081-8593-2386,5482-30366-10095-5090-66238-15563-7167-901,6405-17265-7759-6569-27767-19626-5125-7765,3380-12189-4818-6910-12820-15216-3755-3337,1194-5852-3348-6662-6487-12852-838-2078,518-6257-1407-755-5937-6508-1667-1410,easy
420329-102486-225470-225257-658099-95840-111853-695181,91824-39137-25188-97159-147039-14524-6680-186942,62296-9246-5259-25073-23081-8593-2386-2760,30366-10095-5090-66238-15563-7167-901-5877,17265-7759-6569-27767-19626-5125-7765-21043,12189-4818-6910-12820-15216-3755-3337-10166,5852-3348-6662-6487-12852-838-2078-5329,6257-1407-755-5937-6508-1667-1410-7059,easy
102486-225470-225257-658099-95840-111853-695181-42423,39137-25188-97159-147039-14524-6680-186942-31272,9246-5259-25073-23081-8593-2386-2760-13306,10095-5090-66238-15563-7167-901-5877-6952,7759-6569-27767-19626-5125-7765-21043-12910,4818-6910-12820-15216-3755-3337-10166-16632,3348-6662-6487-12852-838-2078-5329-12239,1407-755-5937-6508-1667-1410-7059-5107,easy
225470-225257-658099-95840-111853-695181-42423-102927,25188-97159-147039-14524-6680-186942-31272-56568,5259-25073-23081-8593-2386-2760-13306-22964,5090-66238-15563-7167-901-5877-6952-20836,6569-27767-19626-5125-7765-21043-12910-25370,6910-12820-15216-3755-3337-10166-16632-19369,6662-6487-12852-838-2078-5329-12239-7305,755-5937-6508-1667-1410-7059-5107-4386,easy
225257-658099-95840-111853-695181-42423-102927-14626,97159-147039-14524-6680-186942-31272-56568-10305,25073-23081-8593-2386-2760-13306-22964-4337,66238-15563-7167-901-5877-6952-20836-13500,27767-19626-5125-7765-21043-12910-25370-3677,12820-15216-3755-3337-10166-16632-19369-10165,6487-12852-838-2078-5329-12239-7305-4875,5937-6508-1667-1410-7059-5107-4386-2840,easy
658099-95840-111853-695181-42423-102927-14626-76711,147039-14524-6680-186942-31272-56568-10305-39722,23081-8593-2386-2760-13306-22964-4337-15339,15563-7167-901-5877-6952-20836-13500-3299,19626-5125-7765-21043-12910-25370-3677-1533,15216-3755-3337-10166-16632-19369-10165-7712,12852-838-2078-5329-12239-7305-4875-10283,6508-1667-1410-7059-5107-4386-2840-4033,easy
95840-111853-695181-42423-102927-14626-76711-14740,14524-6680-186942-31272-56568-10305-39722-19584,8593-2386-2760-13306-22964-4337-15339-12230,7167-901-5877-6952-20836-13500-3299-5029,5125-7765-21043-12910-25370-3677-1533-1973,3755-3337-10166-16632-19369-10165-7712-9876,838-2078-5329-12239-7305-4875-10283-3646,1667-1410-7059-5107-4386-2840-4033-2919,easy
111853-695181-42423-102927-14626-76711-14740-157278,6680-186942-31272-56568-10305-39722-19584-90905,2386-2760-13306-22964-4337-15339-12230-35106,901-5877-6952-20836-13500-3299-5029-25102,7765-21043-12910-25370-3677-1533-1973-13081,3337-10166-16632-19369-10165-7712-9876-20859,2078-5329-12239-7305-4875-10283-3646-10055,1410-7059-5107-4386-2840-4033-2919-3653,easy
695181-42423-102927-14626-76711-14740-157278-157701,186942-31272-56568-10305-39722-19584-90905-29062,2760-13306-22964-4337-15339-12230-35106-33725,5877-6952-20836-13500-3299-5029-25102-22268,21043-12910-25370-3677-1533-1973-13081-7879,10166-16632-19369-10165-7712-9876-20859-19006,5329-12239-7305-4875-10283-3646-10055-6284,7059-5107-4386-2840-4033-2919-3653-3988,easy
42423-102927-14626-76711-14740-157278-157701-337505,31272-56568-10305-39722-19584-90905-29062-95858,13306-22964-4337-15339-12230-35106-33725-8071,6952-20836-13500-3299-5029-25102-22268-11583,12910-25370-3677-1533-1973-13081-7879-21426,16632-19369-10165-7712-9876-20859-19006-27640,12239-7305-4875-10283-3646-10055-6284-5324,5107-4386-2840-4033-2919-3653-3988-7751,easy
102927-14626-76711-14740-157278-157701-337505-28200,56568-10305-39722-19584-90905-29062-95858-8723,22964-4337-15339-12230-35106-33725-8071-736,20836-13500-3299-5029-25102-22268-11583-2346,25370-3677-1533-1973-13081-7879-21426-3224,19369-10165-7712-9876-20859-19006-27640-1999,7305-4875-10283-3646-10055-6284-5324-2995,4386-2840-4033-2919-3653-3988-7751-1028,easy
14626-76711-14740-157278-157701-337505-28200-22480,10305-39722-19584-90905-29062-95858-8723-17131,4337-15339-12230-35106-33725-8071-736-16415,13500-3299-5029-25102-22268-11583-2346-8000,3677-1533-1973-13081-7879-21426-3224-6590,10165-7712-9876-20859-19006-27640-1999-7020,4875-10283-3646-10055-6284-5324-2995-7824,2840-4033-2919-3653-3988-7751-1028-2129,easy
76711-14740-157278-157701-337505-28200-22480-10268,39722-19584-90905-29062-95858-8723-17131-25187,15339-12230-35106-33725-8071-736-16415-6188,3299-5029-25102-22268-11583-2346-8000-6161,1533-1973-13081-7879-21426-3224-6590-15819,7712-9876-20859-19006-27640-1999-7020-9735,10283-3646-10055-6284-5324-2995-7824-3546,4033-2919-3653-3988-7751-1028-2129-4036,easy
14740-157278-157701-337505-28200-22480-10268-37855,19584-90905-29062-95858-8723-17131-25187-35274,12230-35106-33725-8071-736-16415-6188-7303,5029-25102-22268-11583-2346-8000-6161-6112,1973-13081-7879-21426-3224-6590-15819-15061,9876-20859-19006-27640-1999-7020-9735-2061,3646-10055-6284-5324-2995-7824-3546-2371,2919-3653-3988-7751-1028-2129-4036-1857,easy
157278-157701-337505-28200-22480-10268-37855-14337,90905-29062-95858-8723-17131-25187-35274-32088,35106-33725-8071-736-16415-6188-7303-11736,25102-22268-11583-2346-8000-6161-6112-5234,13081-7879-21426-3224-6590-15819-15061-666,20859-19006-27640-1999-7020-9735-2061-3838,10055-6284-5324-2995-7824-3546-2371-2629,3653-3988-7751-1028-2129-4036-1857-3099,easy
157701-337505-28200-22480-10268-37855-14337-528312,29062-95858-8723-17131-25187-35274-32088-55823,33725-8071-736-16415-6188-7303-11736-6806,22268-11583-2346-8000-6161-6112-5234-5906,7879-21426-3224-6590-15819-15061-666-12087,19006-27640-1999-7020-9735-2061-3838-7736,6284-5324-2995-7824-3546-2371-2629-11261,3988-7751-1028-2129-4036-1857-3099-1942,easy
337505-28200-22480-10268-37855-14337-528312-564694,95858-8723-17131-25187-35274-32088-55823-189143,8071-736-16415-6188-7303-11736-6806-5966,11583-2346-8000-6161-6112-5234-5906-3990,21426-3224-6590-15819-15061-666-12087-4666,27640-1999-7020-9735-2061-3838-7736-7965,5324-2995-7824-3546-2371-2629-11261-2341,7751-1028-2129-4036-1857-3099-1942-6157,easy
