delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
202544-934830-262980-264121-392954-22225-29928-16337,99915-52927-23341-24981-57527-10893-23208-43386,63820-32936-5063-7967-14506-3935-2524-45315,32633-26064-2966-4420-8563-15456-19175-3872,9738-29688-3688-2269-10087-14684-43218-48417,67256-84466-5001-6419-46042-24096-38107-26650,70599-36924-3892-3192-42692-59926-19921-12012,33558-15249-2990-1805-27210-19378-24242-19936,easy
934830-262980-264121-392954-22225-29928-16337-52440,52927-23341-24981-57527-10893-23208-43386-30768,32936-5063-7967-14506-3935-2524-45315-15445,26064-2966-4420-8563-15456-19175-3872-9395,29688-3688-2269-10087-14684-43218-48417-21059,84466-5001-6419-46042-24096-38107-26650-48624,36924-3892-3192-42692-59926-19921-12012-14978,15249-2990-1805-27210-19378-24242-19936-17833,easy
262980-264121-392954-22225-29928-16337-52440-7936,23341-24981-57527-10893-23208-43386-30768-8469,5063-7967-14506-3935-2524-45315-15445-12553,2966-4420-8563-15456-19175-3872-9395-4166,3688-2269-10087-14684-43218-48417-21059-35875,5001-6419-46042-24096-38107-26650-48624-70462,3892-3192-42692-59926-19921-12012-14978-20744,2990-1805-27210-19378-24242-19936-17833-18405,easy
264121-392954-22225-29928-16337-52440-7936-21678,24981-57527-10893-23208-43386-30768-8469-7986,7967-14506-3935-2524-45315-15445-12553-3395,4420-8563-15456-19175-3872-9395-4166-9574,2269-10087-14684-43218-48417-21059-35875-12408,6419-46042-24096-38107-26650-48624-70462-17306,3192-42692-59926-19921-12012-14978-20744-13075,1805-27210-19378-24242-19936-17833-18405-23285,easy
392954-22225-29928-16337-52440-7936-21678-347791,57527-10893-23208-43386-30768-8469-7986-32058,14506-3935-2524-45315-15445-12553-3395-2626,8563-15456-19175-3872-9395-4166-9574-12255,10087-14684-43218-48417-21059-35875-12408-2505,46042-24096-38107-26650-48624-70462-17306-9276,42692-59926-19921-12012-14978-20744-13075-3429,27210-19378-24242-19936-17833-18405-23285-2699,easy
22225-29928-16337-52440-7936-21678-347791-78086,10893-23208-43386-30768-8469-7986-32058-21888,3935-2524-45315-15445-12553-3395-2626-4997,15456-19175-3872-9395-4166-9574-12255-4815,14684-43218-48417-21059-35875-12408-2505-14947,24096-38107-26650-48624-70462-17306-9276-20929,59926-19921-12012-14978-20744-13075-3429-24377,19378-24242-19936-17833-18405-23285-2699-20367,easy
29928-16337-52440-7936-21678-347791-78086-23957,23208-43386-30768-8469-7986-32058-21888-19957,2524-45315-15445-12553-3395-2626-4997-2775,19175-3872-9395-4166-9574-12255-4815-9246,43218-48417-21059-35875-12408-2505-14947-19461,38107-26650-48624-70462-17306-9276-20929-16691,19921-12012-14978-20744-13075-3429-24377-20624,24242-19936-17833-18405-23285-2699-20367-13174,easy
16337-52440-7936-21678-347791-78086-23957-12980,43386-30768-8469-7986-32058-21888-19957-37832,45315-15445-12553-3395-2626-4997-2775-5143,3872-9395-4166-9574-12255-4815-9246-25078,48417-21059-35875-12408-2505-14947-19461-20860,26650-48624-70462-17306-9276-20929-16691-14226,12012-14978-20744-13075-3429-24377-20624-5103,19936-17833-18405-23285-2699-20367-13174-14505,easy
52440-7936-21678-347791-78086-23957-12980-98622,30768-8469-7986-32058-21888-19957-37832-130346,15445-12553-3395-2626-4997-2775-5143-5769,9395-4166-9574-12255-4815-9246-25078-4132,21059-35875-12408-2505-14947-19461-20860-7742,48624-70462-17306-9276-20929-16691-14226-10236,14978-20744-13075-3429-24377-20624-5103-8721,17833-18405-23285-2699-20367-13174-14505-8668,easy
7936-21678-347791-78086-23957-12980-98622-6998,8469-7986-32058-21888-19957-37832-130346-29854,12553-3395-2626-4997-2775-5143-5769-7428,4166-9574-12255-4815-9246-25078-4132-8227,35875-12408-2505-14947-19461-20860-7742-14125,70462-17306-9276-20929-16691-14226-10236-10092,20744-13075-3429-24377-20624-5103-8721-13748,18405-23285-2699-20367-13174-14505-8668-6790,easy
21678-347791-78086-23957-12980-98622-6998-9224,7986-32058-21888-19957-37832-130346-29854-2222,3395-2626-4997-2775-5143-5769-7428-1489,9574-12255-4815-9246-25078-4132-8227-15025,12408-2505-14947-19461-20860-7742-14125-31057,17306-9276-20929-16691-14226-10236-10092-46828,13075-3429-24377-20624-5103-8721-13748-21532,23285-2699-20367-13174-14505-8668-6790-16496,easy
347791-78086-23957-12980-98622-6998-9224-92893,32058-21888-19957-37832-130346-29854-2222-17884,2626-4997-2775-5143-5769-7428-1489-10236,12255-4815-9246-25078-4132-8227-15025-15374,2505-14947-19461-20860-7742-14125-31057-5395,9276-20929-16691-14226-10236-10092-46828-2624,3429-24377-20624-5103-8721-13748-21532-2339,2699-20367-13174-14505-8668-6790-16496-2136,easy
78086-23957-12980-98622-6998-9224-92893-255878,21888-19957-37832-130346-29854-2222-17884-181058,4997-2775-5143-5769-7428-1489-10236-25581,4815-9246-25078-4132-8227-15025-15374-15754,14947-19461-20860-7742-14125-31057-5395-19031,20929-16691-14226-10236-10092-46828-2624-13511,24377-20624-5103-8721-13748-21532-2339-10711,20367-13174-14505-8668-6790-16496-2136-14766,easy
23957-12980-98622-6998-9224-92893-255878-283597,19957-37832-130346-29854-2222-17884-181058-30054,2775-5143-5769-7428-1489-10236-25581-4586,9246-25078-4132-8227-15025-15374-15754-8624,19461-20860-7742-14125-31057-5395-19031-1692,16691-14226-10236-10092-46828-2624-13511-7749,20624-5103-8721-13748-21532-2339-10711-8388,13174-14505-8668-6790-16496-2136-14766-5550,easy
12980-98622-6998-9224-92893-255878-283597-3001778,37832-130346-29854-2222-17884-181058-30054-392755,5143-5769-7428-1489-10236-25581-4586-119925,25078-4132-8227-15025-15374-15754-8624-201576,20860-7742-14125-31057-5395-19031-1692-65325,14226-10236-10092-46828-2624-13511-7749-135201,5103-8721-13748-21532-2339-10711-8388-99647,14505-8668-6790-16496-2136-14766-5550-107825,easy
98622-6998-9224-92893-255878-283597-3001778-200650,130346-29854-2222-17884-181058-30054-392755-234485,5769-7428-1489-10236-25581-4586-119925-22411,4132-8227-15025-15374-15754-8624-201576-57649,7742-14125-31057-5395-19031-1692-65325-32686,10236-10092-46828-2624-13511-7749-135201-41710,8721-13748-21532-2339-10711-8388-99647-29265,8668-6790-16496-2136-14766-5550-107825-13560,easy
6998-9224-92893-255878-283597-3001778-200650-10880,29854-2222-17884-181058-30054-392755-234485-32240,7428-1489-10236-25581-4586-119925-22411-7906,8227-15025-15374-15754-8624-201576-57649-35276,14125-31057-5395-19031-1692-65325-32686-23624,10092-46828-2624-13511-7749-135201-41710-60499,13748-21532-2339-10711-8388-99647-29265-42489,6790-16496-2136-14766-5550-107825-13560-9426,easy
9224-92893-255878-283597-3001778-200650-10880-159900,2222-17884-181058-30054-392755-234485-32240-33771,1489-10236-25581-4586-119925-22411-7906-5397,15025-15374-15754-8624-201576-57649-35276-10709,31057-5395-19031-1692-65325-32686-23624-32996,46828-2624-13511-7749-135201-41710-60499-16911,21532-2339-10711-8388-99647-29265-42489-25012,16496-2136-14766-5550-107825-13560-9426-7150,easy
92893-255878-283597-3001778-200650-10880-159900-679343,17884-181058-30054-392755-234485-32240-33771-199035,10236-25581-4586-119925-22411-7906-5397-8892,15374-15754-8624-201576-57649-35276-10709-14421,5395-19031-1692-65325-32686-23624-32996-21313,2624-13511-7749-135201-41710-60499-16911-21520,2339-10711-8388-99647-29265-42489-25012-15596,2136-14766-5550-107825-13560-9426-7150-15649,easy
255878-283597-3001778-200650-10880-159900-679343-760823,181058-30054-392755-234485-32240-33771-199035-72740,25581-4586-119925-22411-7906-5397-8892-43656,15754-8624-201576-57649-35276-10709-14421-9024,19031-1692-65325-32686-23624-32996-21313-12455,13511-7749-135201-41710-60499-16911-21520-4635,10711-8388-99647-29265-42489-25012-15596-9827,14766-5550-107825-13560-9426-7150-15649-7021,easy
283597-3001778-200650-10880-159900-679343-760823-604705,30054-392755-234485-32240-33771-199035-72740-52621,4586-119925-22411-7906-5397-8892-43656-37436,8624-201576-57649-35276-10709-14421-9024-12779,1692-65325-32686-23624-32996-21313-12455-12381,7749-135201-41710-60499-16911-21520-4635-31880,8388-99647-29265-42489-25012-15596-9827-15109,5550-107825-13560-9426-7150-15649-7021-10412,easy
3001778-200650-10880-159900-679343-760823-604705-641116,392755-234485-32240-33771-199035-72740-52621-74245,119925-22411-7906-5397-8892-43656-37436-18420,201576-57649-35276-10709-14421-9024-12779-42549,65325-32686-23624-32996-21313-12455-12381-15676,135201-41710-60499-16911-21520-4635-31880-11970,99647-29265-42489-25012-15596-9827-15109-8490,107825-13560-9426-7150-15649-7021-10412-10996,easy
200650-10880-159900-679343-760823-604705-641116-781628,234485-32240-33771-199035-72740-52621-74245-321675,22411-7906-5397-8892-43656-37436-18420-9507,57649-35276-10709-14421-9024-12779-42549-5725,32686-23624-32996-21313-12455-12381-15676-17532,41710-60499-16911-21520-4635-31880-11970-47044,29265-42489-25012-15596-9827-15109-8490-24830,13560-9426-7150-15649-7021-10412-10996-15431,easy
10880-159900-679343-760823-604705-641116-781628-9994,32240-33771-199035-72740-52621-74245-321675-11571,7906-5397-8892-43656-37436-18420-9507-9292,35276-10709-14421-9024-12779-42549-5725-8449,23624-32996-21313-12455-12381-15676-17532-10709,60499-16911-21520-4635-31880-11970-47044-8626,42489-25012-15596-9827-15109-8490-24830-4807,9426-7150-15649-7021-10412-10996-15431-2157,easy
159900-679343-760823-604705-641116-781628-9994-50013,33771-199035-72740-52621-74245-321675-11571-58036,5397-8892-43656-37436-18420-9507-9292-10479,10709-14421-9024-12779-42549-5725-8449-8944,32996-21313-12455-12381-15676-17532-10709-6951,16911-21520-4635-31880-11970-47044-8626-10035,25012-15596-9827-15109-8490-24830-4807-3863,7150-15649-7021-10412-10996-15431-2157-5862,easy
679343-760823-604705-641116-781628-9994-50013-63516,199035-72740-52621-74245-321675-11571-58036-9643,8892-43656-37436-18420-9507-9292-10479-10576,14421-9024-12779-42549-5725-8449-8944-6805,21313-12455-12381-15676-17532-10709-6951-6058,21520-4635-31880-11970-47044-8626-10035-1600,15596-9827-15109-8490-24830-4807-3863-2762,15649-7021-10412-10996-15431-2157-5862-816,easy
760823-604705-641116-781628-9994-50013-63516-878640,72740-52621-74245-321675-11571-58036-9643-136959,43656-37436-18420-9507-9292-10479-10576-54978,9024-12779-42549-5725-8449-8944-6805-32929,12455-12381-15676-17532-10709-6951-6058-27770,4635-31880-11970-47044-8626-10035-1600-31208,9827-15109-8490-24830-4807-3863-2762-16265,7021-10412-10996-15431-2157-5862-816-8408,easy
604705-641116-781628-9994-50013-63516-878640-2789359,52621-74245-321675-11571-58036-9643-136959-110328,37436-18420-9507-9292-10479-10576-54978-91514,12779-42549-5725-8449-8944-6805-32929-55702,12381-15676-17532-10709-6951-6058-27770-46832,31880-11970-47044-8626-10035-1600-31208-34464,15109-8490-24830-4807-3863-2762-16265-16418,10412-10996-15431-2157-5862-816-8408-9003,easy
641116-781628-9994-50013-63516-878640-2789359-58265,74245-321675-11571-58036-9643-136959-110328-11516,18420-9507-9292-10479-10576-54978-91514-10236,42549-5725-8449-8944-6805-32929-55702-5237,15676-17532-10709-6951-6058-27770-46832-20822,11970-47044-8626-10035-1600-31208-34464-23493,8490-24830-4807-3863-2762-16265-16418-10841,10996-15431-2157-5862-816-8408-9003-12763,easy
781628-9994-50013-63516-878640-2789359-58265-98073,321675-11571-58036-9643-136959-110328-11516-35759,9507-9292-10479-10576-54978-91514-10236-7507,5725-8449-8944-6805-32929-55702-5237-30431,17532-10709-6951-6058-27770-46832-20822-59916,47044-8626-10035-1600-31208-34464-23493-15854,24830-4807-3863-2762-16265-16418-10841-15554,15431-2157-5862-816-8408-9003-12763-15319,easy
9994-50013-63516-878640-2789359-58265-98073-396609,11571-58036-9643-136959-110328-11516-35759-25586,9292-10479-10576-54978-91514-10236-7507-4497,8449-8944-6805-32929-55702-5237-30431-2092,10709-6951-6058-27770-46832-20822-59916-2938,8626-10035-1600-31208-34464-23493-15854-3300,4807-3863-2762-16265-16418-10841-15554-2697,2157-5862-816-8408-9003-12763-15319-614,easy
50013-63516-878640-2789359-58265-98073-396609-30424,58036-9643-136959-110328-11516-35759-25586-14395,10479-10576-54978-91514-10236-7507-4497-11441,8944-6805-32929-55702-5237-30431-2092-38615,6951-6058-27770-46832-20822-59916-2938-12440,10035-1600-31208-34464-23493-15854-3300-29304,3863-2762-16265-16418-10841-15554-2697-13549,5862-816-8408-9003-12763-15319-614-6133,easy
63516-878640-2789359-58265-98073-396609-30424-292029,9643-136959-110328-11516-35759-25586-14395-391270,10576-54978-91514-10236-7507-4497-11441-30815,6805-32929-55702-5237-30431-2092-38615-32746,6058-27770-46832-20822-59916-2938-12440-19176,1600-31208-34464-23493-15854-3300-29304-10614,2762-16265-16418-10841-15554-2697-13549-48052,816-8408-9003-12763-15319-614-6133-6759,easy
878640-2789359-58265-98073-396609-30424-292029-934855,136959-110328-11516-35759-25586-14395-391270-70176,54978-91514-10236-7507-4497-11441-30815-99822,32929-55702-5237-30431-2092-38615-32746-6993,27770-46832-20822-59916-2938-12440-19176-36383,31208-34464-23493-15854-3300-29304-10614-37161,16265-16418-10841-15554-2697-13549-48052-15126,8408-9003-12763-15319-614-6133-6759-36010,easy
2789359-58265-98073-396609-30424-292029-934855-191619,110328-11516-35759-25586-14395-391270-70176-132528,91514-10236-7507-4497-11441-30815-99822-89263,55702-5237-30431-2092-38615-32746-6993-16984,46832-20822-59916-2938-12440-19176-36383-37471,34464-23493-15854-3300-29304-10614-37161-32624,16418-10841-15554-2697-13549-48052-15126-70155,9003-12763-15319-614-6133-6759-36010-34517,easy
58265-98073-396609-30424-292029-934855-191619-19453,11516-35759-25586-14395-391270-70176-132528-12061,10236-7507-4497-11441-30815-99822-89263-9922,5237-30431-2092-38615-32746-6993-16984-1610,20822-59916-2938-12440-19176-36383-37471-7824,23493-15854-3300-29304-10614-37161-32624-5506,10841-15554-2697-13549-48052-15126-70155-3898,12763-15319-614-6133-6759-36010-34517-8770,easy
98073-396609-30424-292029-934855-191619-19453-224561,35759-25586-14395-391270-70176-132528-12061-156625,7507-4497-11441-30815-99822-89263-9922-13752,30431-2092-38615-32746-6993-16984-1610-14469,59916-2938-12440-19176-36383-37471-7824-33522,15854-3300-29304-10614-37161-32624-5506-13529,15554-2697-13549-48052-15126-70155-3898-17597,15319-614-6133-6759-36010-34517-8770-8064,easy
396609-30424-292029-934855-191619-19453-224561-1110819,25586-14395-391270-70176-132528-12061-156625-1336234,4497-11441-30815-99822-89263-9922-13752-664895,2092-38615-32746-6993-16984-1610-14469-171982,2938-12440-19176-36383-37471-7824-33522-52555,3300-29304-10614-37161-32624-5506-13529-100682,2697-13549-48052-15126-70155-3898-17597-75990,614-6133-6759-36010-34517-8770-8064-71388,easy
30424-292029-934855-191619-19453-224561-1110819-695050,14395-391270-70176-132528-12061-156625-1336234-68202,11441-30815-99822-89263-9922-13752-664895-38019,38615-32746-6993-16984-1610-14469-171982-42190,12440-19176-36383-37471-7824-33522-52555-12293,29304-10614-37161-32624-5506-13529-100682-10806,13549-48052-15126-70155-3898-17597-75990-19685,6133-6759-36010-34517-8770-8064-71388-11008,easy
292029-934855-191619-19453-224561-1110819-695050-243761,391270-70176-132528-12061-156625-1336234-68202-152303,30815-99822-89263-9922-13752-664895-38019-4949,32746-6993-16984-1610-14469-171982-42190-10766,19176-36383-37471-7824-33522-52555-12293-14812,10614-37161-32624-5506-13529-100682-10806-9336,48052-15126-70155-3898-17597-75990-19685-8408,6759-36010-34517-8770-8064-71388-11008-3590,easy
934855-191619-19453-224561-1110819-695050-243761-15108,70176-132528-12061-156625-1336234-68202-152303-30000,99822-89263-9922-13752-664895-38019-4949-16898,6993-16984-1610-14469-171982-42190-10766-4670,36383-37471-7824-33522-52555-12293-14812-9302,37161-32624-5506-13529-100682-10806-9336-21608,15126-70155-3898-17597-75990-19685-8408-9365,36010-34517-8770-8064-71388-11008-3590-7893,easy
191619-19453-224561-1110819-695050-243761-15108-6583,132528-12061-156625-1336234-68202-152303-30000-26580,89263-9922-13752-664895-38019-4949-16898-19573,16984-1610-14469-171982-42190-10766-4670-2776,37471-7824-33522-52555-12293-14812-9302-8442,32624-5506-13529-100682-10806-9336-21608-16827,70155-3898-17597-75990-19685-8408-9365-12407,34517-8770-8064-71388-11008-3590-7893-5893,easy
19453-224561-1110819-695050-243761-15108-6583-9175,12061-156625-1336234-68202-152303-30000-26580-24612,9922-13752-664895-38019-4949-16898-19573-1296,1610-14469-171982-42190-10766-4670-2776-12601,7824-33522-52555-12293-14812-9302-8442-15589,5506-13529-100682-10806-9336-21608-16827-24371,3898-17597-75990-19685-8408-9365-12407-12564,8770-8064-71388-11008-3590-7893-5893-6236,easy
224561-1110819-695050-243761-15108-6583-9175-90488,156625-1336234-68202-152303-30000-26580-24612-24350,13752-664895-38019-4949-16898-19573-1296-7111,14469-171982-42190-10766-4670-2776-12601-5663,33522-52555-12293-14812-9302-8442-15589-8970,13529-100682-10806-9336-21608-16827-24371-21958,17597-75990-19685-8408-9365-12407-12564-41990,8064-71388-11008-3590-7893-5893-6236-9469,easy
1110819-695050-243761-15108-6583-9175-90488-64232,1336234-68202-152303-30000-26580-24612-24350-19357,664895-38019-4949-16898-19573-1296-7111-9512,171982-42190-10766-4670-2776-12601-5663-14912,52555-12293-14812-9302-8442-15589-8970-25951,100682-10806-9336-21608-16827-24371-21958-24386,75990-19685-8408-9365-12407-12564-41990-19295,71388-11008-3590-7893-5893-6236-9469-9061,easy
695050-243761-15108-6583-9175-90488-64232-3980,68202-152303-30000-26580-24612-24350-19357-6558,38019-4949-16898-19573-1296-7111-9512-2706,42190-10766-4670-2776-12601-5663-14912-6846,12293-14812-9302-8442-15589-8970-25951-22138,10806-9336-21608-16827-24371-21958-24386-55835,19685-8408-9365-12407-12564-41990-19295-22324,11008-3590-7893-5893-6236-9469-9061-8623,easy
243761-15108-6583-9175-90488-64232-3980-19523,152303-30000-26580-24612-24350-19357-6558-40423,4949-16898-19573-1296-7111-9512-2706-7266,10766-4670-2776-12601-5663-14912-6846-16249,14812-9302-8442-15589-8970-25951-22138-22345,9336-21608-16827-24371-21958-24386-55835-80578,8408-9365-12407-12564-41990-19295-22324-33236,3590-7893-5893-6236-9469-9061-8623-4903,easy
15108-6583-9175-90488-64232-3980-19523-1659211,30000-26580-24612-24350-19357-6558-40423-1372831,16898-19573-1296-7111-9512-2706-7266-88021,4670-2776-12601-5663-14912-6846-16249-552975,9302-8442-15589-8970-25951-22138-22345-58082,21608-16827-24371-21958-24386-55835-80578-179303,9365-12407-12564-41990-19295-22324-33236-161424,7893-5893-6236-9469-9061-8623-4903-157568,easy
