delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
8421-6983-18203-29877-33656-32043-24153-45014,11839-22153-18819-18673-15264-10187-25063-21319,9097-1725-10166-14469-3825-5128-4626-3189,13827-12148-7999-3067-25608-7311-10847-29914,2398-5730-9137-11929-2875-6404-5592-2405,36376-27406-13950-30366-62068-41952-24598-31978,6580-15249-4903-1711-5255-4887-4358-3736,3583-6881-2231-1794-5091-2251-3528-4715,easy
6983-18203-29877-33656-32043-24153-45014-26629,22153-18819-18673-15264-10187-25063-21319-12885,1725-10166-14469-3825-5128-4626-3189-12754,12148-7999-3067-25608-7311-10847-29914-16975,5730-9137-11929-2875-6404-5592-2405-5710,27406-13950-30366-62068-41952-24598-31978-18073,15249-4903-1711-5255-4887-4358-3736-9716,6881-2231-1794-5091-2251-3528-4715-2728,easy
18203-29877-33656-32043-24153-45014-26629-14802,18819-18673-15264-10187-25063-21319-12885-10898,10166-14469-3825-5128-4626-3189-12754-9423,7999-3067-25608-7311-10847-29914-16975-17294,9137-11929-2875-6404-5592-2405-5710-6475,13950-30366-62068-41952-24598-31978-18073-28067,4903-1711-5255-4887-4358-3736-9716-5885,2231-1794-5091-2251-3528-4715-2728-5917,easy
29877-33656-32043-24153-45014-26629-14802-38199,18673-15264-10187-25063-21319-12885-10898-8069,14469-3825-5128-4626-3189-12754-9423-6714,3067-25608-7311-10847-29914-16975-17294-7211,11929-2875-6404-5592-2405-5710-6475-3333,30366-62068-41952-24598-31978-18073-28067-60811,1711-5255-4887-4358-3736-9716-5885-3081,1794-5091-2251-3528-4715-2728-5917-3227,easy
33656-32043-24153-45014-26629-14802-38199-155941,15264-10187-25063-21319-12885-10898-8069-52122,3825-5128-4626-3189-12754-9423-6714-3351,25608-7311-10847-29914-16975-17294-7211-16660,2875-6404-5592-2405-5710-6475-3333-12314,62068-41952-24598-31978-18073-28067-60811-22342,5255-4887-4358-3736-9716-5885-3081-5221,5091-2251-3528-4715-2728-5917-3227-6607,easy
32043-24153-45014-26629-14802-38199-155941-8939,10187-25063-21319-12885-10898-8069-52122-5545,5128-4626-3189-12754-9423-6714-3351-23160,7311-10847-29914-16975-17294-7211-16660-27330,6404-5592-2405-5710-6475-3333-12314-7809,41952-24598-31978-18073-28067-60811-22342-29682,4887-4358-3736-9716-5885-3081-5221-2152,2251-3528-4715-2728-5917-3227-6607-2191,easy
24153-45014-26629-14802-38199-155941-8939-21142,25063-21319-12885-10898-8069-52122-5545-18388,4626-3189-12754-9423-6714-3351-23160-6221,10847-29914-16975-17294-7211-16660-27330-5505,5592-2405-5710-6475-3333-12314-7809-7928,24598-31978-18073-28067-60811-22342-29682-21568,4358-3736-9716-5885-3081-5221-2152-2539,3528-4715-2728-5917-3227-6607-2191-2850,easy
45014-26629-14802-38199-155941-8939-21142-14577,21319-12885-10898-8069-52122-5545-18388-32772,3189-12754-9423-6714-3351-23160-6221-17089,29914-16975-17294-7211-16660-27330-5505-11675,2405-5710-6475-3333-12314-7809-7928-4689,31978-18073-28067-60811-22342-29682-21568-25916,3736-9716-5885-3081-5221-2152-2539-9950,4715-2728-5917-3227-6607-2191-2850-2525,easy
26629-14802-38199-155941-8939-21142-14577-26100,12885-10898-8069-52122-5545-18388-32772-29037,12754-9423-6714-3351-23160-6221-17089-3226,16975-17294-7211-16660-27330-5505-11675-7907,5710-6475-3333-12314-7809-7928-4689-14398,18073-28067-60811-22342-29682-21568-25916-27925,9716-5885-3081-5221-2152-2539-9950-6574,2728-5917-3227-6607-2191-2850-2525-3031,easy
14802-38199-155941-8939-21142-14577-26100-44988,10898-8069-52122-5545-18388-32772-29037-9534,9423-6714-3351-23160-6221-17089-3226-8716,17294-7211-16660-27330-5505-11675-7907-13689,6475-3333-12314-7809-7928-4689-14398-7653,28067-60811-22342-29682-21568-25916-27925-61605,5885-3081-5221-2152-2539-9950-6574-2598,5917-3227-6607-2191-2850-2525-3031-3767,easy
38199-155941-8939-21142-14577-26100-44988-5641,8069-52122-5545-18388-32772-29037-9534-2763,6714-3351-23160-6221-17089-3226-8716-450,7211-16660-27330-5505-11675-7907-13689-3136,3333-12314-7809-7928-4689-14398-7653-3381,60811-22342-29682-21568-25916-27925-61605-8022,3081-5221-2152-2539-9950-6574-2598-738,3227-6607-2191-2850-2525-3031-3767-1575,easy
155941-8939-21142-14577-26100-44988-5641-30484,52122-5545-18388-32772-29037-9534-2763-25428,3351-23160-6221-17089-3226-8716-450-1684,16660-27330-5505-11675-7907-13689-3136-11210,12314-7809-7928-4689-14398-7653-3381-65865,22342-29682-21568-25916-27925-61605-8022-22483,5221-2152-2539-9950-6574-2598-738-4327,6607-2191-2850-2525-3031-3767-1575-2279,easy
8939-21142-14577-26100-44988-5641-30484-221689,5545-18388-32772-29037-9534-2763-25428-127480,23160-6221-17089-3226-8716-450-1684-27139,27330-5505-11675-7907-13689-3136-11210-103517,7809-7928-4689-14398-7653-3381-65865-30116,29682-21568-25916-27925-61605-8022-22483-7661,2152-2539-9950-6574-2598-738-4327-7140,2191-2850-2525-3031-3767-1575-2279-4909,easy
21142-14577-26100-44988-5641-30484-221689-6144,18388-32772-29037-9534-2763-25428-127480-4985,6221-17089-3226-8716-450-1684-27139-4383,5505-11675-7907-13689-3136-11210-103517-26534,7928-4689-14398-7653-3381-65865-30116-7263,21568-25916-27925-61605-8022-22483-7661-2989,2539-9950-6574-2598-738-4327-7140-1729,2850-2525-3031-3767-1575-2279-4909-1190,easy
14577-26100-44988-5641-30484-221689-6144-32367,32772-29037-9534-2763-25428-127480-4985-67345,17089-3226-8716-450-1684-27139-4383-69748,11675-7907-13689-3136-11210-103517-26534-16565,4689-14398-7653-3381-65865-30116-7263-36204,25916-27925-61605-8022-22483-7661-2989-11186,9950-6574-2598-738-4327-7140-1729-2402,2525-3031-3767-1575-2279-4909-1190-2641,easy
26100-44988-5641-30484-221689-6144-32367-39946,29037-9534-2763-25428-127480-4985-67345-42823,3226-8716-450-1684-27139-4383-69748-22822,7907-13689-3136-11210-103517-26534-16565-77440,14398-7653-3381-65865-30116-7263-36204-26525,27925-61605-8022-22483-7661-2989-11186-19440,6574-2598-738-4327-7140-1729-2402-7414,3031-3767-1575-2279-4909-1190-2641-2861,easy
44988-5641-30484-221689-6144-32367-39946-55113,9534-2763-25428-127480-4985-67345-42823-56619,8716-450-1684-27139-4383-69748-22822-35341,13689-3136-11210-103517-26534-16565-77440-36193,7653-3381-65865-30116-7263-36204-26525-27821,61605-8022-22483-7661-2989-11186-19440-4619,2598-738-4327-7140-1729-2402-7414-3906,3767-1575-2279-4909-1190-2641-2861-1594,easy
5641-30484-221689-6144-32367-39946-55113-54445,2763-25428-127480-4985-67345-42823-56619-71869,450-1684-27139-4383-69748-22822-35341-33290,3136-11210-103517-26534-16565-77440-36193-66296,3381-65865-30116-7263-36204-26525-27821-33355,8022-22483-7661-2989-11186-19440-4619-10061,738-4327-7140-1729-2402-7414-3906-5815,1575-2279-4909-1190-2641-2861-1594-4679,easy
30484-221689-6144-32367-39946-55113-54445-19442,25428-127480-4985-67345-42823-56619-71869-2756,1684-27139-4383-69748-22822-35341-33290-20409,11210-103517-26534-16565-77440-36193-66296-3777,65865-30116-7263-36204-26525-27821-33355-2956,22483-7661-2989-11186-19440-4619-10061-2761,4327-7140-1729-2402-7414-3906-5815-1576,2279-4909-1190-2641-2861-1594-4679-481,easy
221689-6144-32367-39946-55113-54445-19442-19784,127480-4985-67345-42823-56619-71869-2756-22393,27139-4383-69748-22822-35341-33290-20409-142108,103517-26534-16565-77440-36193-66296-3777-9441,30116-7263-36204-26525-27821-33355-2956-19371,7661-2989-11186-19440-4619-10061-2761-10966,7140-1729-2402-7414-3906-5815-1576-4328,4909-1190-2641-2861-1594-4679-481-2730,easy
6144-32367-39946-55113-54445-19442-19784-79506,4985-67345-42823-56619-71869-2756-22393-15640,4383-69748-22822-35341-33290-20409-142108-3190,26534-16565-77440-36193-66296-3777-9441-2332,7263-36204-26525-27821-33355-2956-19371-3513,2989-11186-19440-4619-10061-2761-10966-1868,1729-2402-7414-3906-5815-1576-4328-874,1190-2641-2861-1594-4679-481-2730-551,easy
32367-39946-55113-54445-19442-19784-79506-13129,67345-42823-56619-71869-2756-22393-15640-39342,69748-22822-35341-33290-20409-142108-3190-23800,16565-77440-36193-66296-3777-9441-2332-6054,36204-26525-27821-33355-2956-19371-3513-3307,11186-19440-4619-10061-2761-10966-1868-6533,2402-7414-3906-5815-1576-4328-874-2959,2641-2861-1594-4679-481-2730-551-1984,easy
39946-55113-54445-19442-19784-79506-13129-3317,42823-56619-71869-2756-22393-15640-39342-28328,22822-35341-33290-20409-142108-3190-23800-2399,77440-36193-66296-3777-9441-2332-6054-15595,26525-27821-33355-2956-19371-3513-3307-11906,19440-4619-10061-2761-10966-1868-6533-6978,7414-3906-5815-1576-4328-874-2959-1746,2861-1594-4679-481-2730-551-1984-2900,easy
55113-54445-19442-19784-79506-13129-3317-14331,56619-71869-2756-22393-15640-39342-28328-32876,35341-33290-20409-142108-3190-23800-2399-19936,36193-66296-3777-9441-2332-6054-15595-8574,27821-33355-2956-19371-3513-3307-11906-5522,4619-10061-2761-10966-1868-6533-6978-7517,3906-5815-1576-4328-874-2959-1746-1120,1594-4679-481-2730-551-1984-2900-3193,easy
54445-19442-19784-79506-13129-3317-14331-22644,71869-2756-22393-15640-39342-28328-32876-20061,33290-20409-142108-3190-23800-2399-19936-3572,66296-3777-9441-2332-6054-15595-8574-7906,33355-2956-19371-3513-3307-11906-5522-7184,10061-2761-10966-1868-6533-6978-7517-6437,5815-1576-4328-874-2959-1746-1120-5963,4679-481-2730-551-1984-2900-3193-2194,easy
19442-19784-79506-13129-3317-14331-22644-46599,2756-22393-15640-39342-28328-32876-20061-30408,20409-142108-3190-23800-2399-19936-3572-8097,3777-9441-2332-6054-15595-8574-7906-2790,2956-19371-3513-3307-11906-5522-7184-11440,2761-10966-1868-6533-6978-7517-6437-7655,1576-4328-874-2959-1746-1120-5963-3221,481-2730-551-1984-2900-3193-2194-2371,easy
19784-79506-13129-3317-14331-22644-46599-34713,22393-15640-39342-28328-32876-20061-30408-61218,142108-3190-23800-2399-19936-3572-8097-11585,9441-2332-6054-15595-8574-7906-2790-20941,19371-3513-3307-11906-5522-7184-11440-10360,10966-1868-6533-6978-7517-6437-7655-5618,4328-874-2959-1746-1120-5963-3221-3791,2730-551-1984-2900-3193-2194-2371-1039,easy
79506-13129-3317-14331-22644-46599-34713-9644,15640-39342-28328-32876-20061-30408-61218-52398,3190-23800-2399-19936-3572-8097-11585-23262,2332-6054-15595-8574-7906-2790-20941-8606,3513-3307-11906-5522-7184-11440-10360-8101,1868-6533-6978-7517-6437-7655-5618-5992,874-2959-1746-1120-5963-3221-3791-4161,551-1984-2900-3193-2194-2371-1039-3881,easy
13129-3317-14331-22644-46599-34713-9644-61672,39342-28328-32876-20061-30408-61218-52398-52528,23800-2399-19936-3572-8097-11585-23262-19398,6054-15595-8574-7906-2790-20941-8606-27049,3307-11906-5522-7184-11440-10360-8101-5819,6533-6978-7517-6437-7655-5618-5992-4119,2959-1746-1120-5963-3221-3791-4161-2529,1984-2900-3193-2194-2371-1039-3881-4019,easy
3317-14331-22644-46599-34713-9644-61672-33561,28328-32876-20061-30408-61218-52398-52528-42292,2399-19936-3572-8097-11585-23262-19398-22284,15595-8574-7906-2790-20941-8606-27049-7515,11906-5522-7184-11440-10360-8101-5819-3179,6978-7517-6437-7655-5618-5992-4119-13526,1746-1120-5963-3221-3791-4161-2529-3159,2900-3193-2194-2371-1039-3881-4019-2532,easy
14331-22644-46599-34713-9644-61672-33561-53127,32876-20061-30408-61218-52398-52528-42292-36565,19936-3572-8097-11585-23262-19398-22284-18905,8574-7906-2790-20941-8606-27049-7515-15275,5522-7184-11440-10360-8101-5819-3179-10966,7517-6437-7655-5618-5992-4119-13526-4579,1120-5963-3221-3791-4161-2529-3159-1027,3193-2194-2371-1039-3881-4019-2532-2219,easy
22644-46599-34713-9644-61672-33561-53127-21374,20061-30408-61218-52398-52528-42292-36565-47735,3572-8097-11585-23262-19398-22284-18905-12678,7906-2790-20941-8606-27049-7515-15275-17125,7184-11440-10360-8101-5819-3179-10966-2283,6437-7655-5618-5992-4119-13526-4579-10184,5963-3221-3791-4161-2529-3159-1027-3029,2194-2371-1039-3881-4019-2532-2219-2111,easy
46599-34713-9644-61672-33561-53127-21374-6032,30408-61218-52398-52528-42292-36565-47735-8145,8097-11585-23262-19398-22284-18905-12678-4262,2790-20941-8606-27049-7515-15275-17125-7438,11440-10360-8101-5819-3179-10966-2283-2113,7655-5618-5992-4119-13526-4579-10184-1372,3221-3791-4161-2529-3159-1027-3029-860,2371-1039-3881-4019-2532-2219-2111-656,easy
34713-9644-61672-33561-53127-21374-6032-16624,61218-52398-52528-42292-36565-47735-8145-30408,11585-23262-19398-22284-18905-12678-4262-45967,20941-8606-27049-7515-15275-17125-7438-3418,10360-8101-5819-3179-10966-2283-2113-13794,5618-5992-4119-13526-4579-10184-1372-7618,3791-4161-2529-3159-1027-3029-860-5248,1039-3881-4019-2532-2219-2111-656-1695,easy
9644-61672-33561-53127-21374-6032-16624-376044,52398-52528-42292-36565-47735-8145-30408-34825,23262-19398-22284-18905-12678-4262-45967-23294,8606-27049-7515-15275-17125-7438-3418-5949,8101-5819-3179-10966-2283-2113-13794-3799,5992-4119-13526-4579-10184-1372-7618-8719,4161-2529-3159-1027-3029-860-5248-4057,3881-4019-2532-2219-2111-656-1695-1992,easy
61672-33561-53127-21374-6032-16624-376044-23736,52528-42292-36565-47735-8145-30408-34825-17590,19398-22284-18905-12678-4262-45967-23294-2929,27049-7515-15275-17125-7438-3418-5949-11953,5819-3179-10966-2283-2113-13794-3799-3598,4119-13526-4579-10184-1372-7618-8719-6977,2529-3159-1027-3029-860-5248-4057-2719,4019-2532-2219-2111-656-1695-1992-1394,easy
33561-53127-21374-6032-16624-376044-23736-147080,42292-36565-47735-8145-30408-34825-17590-55913,22284-18905-12678-4262-45967-23294-2929-13656,7515-15275-17125-7438-3418-5949-11953-7099,3179-10966-2283-2113-13794-3799-3598-6964,13526-4579-10184-1372-7618-8719-6977-5129,3159-1027-3029-860-5248-4057-2719-4306,2532-2219-2111-656-1695-1992-1394-1885,easy
53127-21374-6032-16624-376044-23736-147080-1817002,36565-47735-8145-30408-34825-17590-55913-1862087,18905-12678-4262-45967-23294-2929-13656-210265,15275-17125-7438-3418-5949-11953-7099-76323,10966-2283-2113-13794-3799-3598-6964-22999,4579-10184-1372-7618-8719-6977-5129-131145,1027-3029-860-5248-4057-2719-4306-155860,2219-2111-656-1695-1992-1394-1885-88767,easy
